"nom du fichier","tadarida_taxon","temps_debut","temps_fin","frequence_mediane","tadarida_probabilite","tadarida_taxon_autre","observateur_taxon","observateur_probabilite","validateur_taxon","validateur_probabilite","participation","amph","Antped","Antsor","Aposyl","Barbar","Barfis","Barsan","Barser","Bicbic","chirp","Cicorn","Concon","Confus","Corcho","criq","Cympud","Cyrscu","Decalb","Epheph","Eptnil","Eptser","Eumbor","Eupcha","Euptyr","Grycam","Hypsav","Inssp5","Inssp6","Inssp7","Inssp8","Inssp9","Isopyr","Lamsp.","Leppun","Lyrple","mamm","Micagr","Minsch","Mussp","Myoalc","Myobec","Myobra","Myocap","Myodas","Myodau","Myoema","MyoGT","Myomys","Myonat","noise","Nyclas","Nyclei","Nycnoc","Ortsp.","Phafal","Phanan","Phofem","Phogri","piaf","Pipkuh","Pipmad","Pipnat","Pippip","Pippyg","Plaaff","Plaalb","Plafal","Plaint","Plasab","Pleaur","Pleaus","Plemac","Ptebon","Pteger","Ptehey","Ptepon","Ratnor","Rhieur","Rhifer","Rhihip","Roeroe","Rusnit","Sepsep","Tadten","Testes","Tetcan","Tetvir","Thycor","Tyllil","Urobre","Urorug","Vesmur","Yerbey","Yerray","ProbEsp_C2bs"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213323_628","Tetvir",0,5,12,0.766,"piaf, noise","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0,0.064,0.012,0,0,0,0.008,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.002,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.058,0,0.004,0,0,0.01,0.01,0.008,0.05,0.034,0.01,0,0.002,0.004,0.008,0.002,0.008,0,0.01,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.008,0.012,0.004,0.018,0.03,0.494,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213328_628","Tetvir",0,0.8,12,0.734,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.06,0.012,0,0,0,0.006,0,0.006,0.004,0,0.002,0,0,0,0.006,0.002,0.01,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.004,0,0,0.002,0.062,0,0.004,0.002,0,0.008,0.01,0.016,0.048,0.036,0.012,0,0.002,0.006,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.008,0.012,0.004,0.018,0.028,0.48,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213329_495","Tetvir",0,5,12,0.664,"piaf","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.038,0,0,0.006,0,0,0,0,0,0,0.002,0.006,0,0,0,0.062,0.01,0,0,0,0.008,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.006,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.052,0,0.004,0,0,0.004,0.01,0.01,0.046,0.04,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.012,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0.008,0.012,0.004,0.018,0.032,0.492,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213334_495","Tetvir",0,1.6,12,0.764,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.062,0.012,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.002,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.058,0,0.004,0.002,0,0.01,0.01,0.016,0.05,0.034,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.488,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213337_243","piaf",0,5,16,0.818,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.024,0,0.002,0,0.006,0.004,0.002,0,0,0,0,0,0.006,0.002,0,0,0,0.008,0.002,0,0.006,0,0.016,0.012,0.048,0.004,0,0,0,0,0,0.006,0.002,0.008,0,0.002,0,0.002,0.002,0.002,0,0,0.002,0.002,0.004,0.006,0,0,0.018,0.068,0,0.006,0.006,0,0.008,0.008,0.016,0.02,0.488,0.006,0.002,0,0.02,0.014,0,0.004,0,0.006,0,0,0.008,0,0.002,0,0,0,0,0.008,0,0,0.002,0.018,0.006,0.002,0.026,0.006,0.034,0,0.01,0,0.008,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213337_243","Tetvir",0.6,5,12,0.808,"","","","","","5857d56d9ebce1000ed89ea7",0.01,0,0.018,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.052,0.006,0,0,0,0.01,0,0.014,0.006,0,0.002,0,0,0,0.006,0,0.004,0,0,0,0.002,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.064,0,0.006,0.002,0,0.008,0.004,0.012,0.042,0.134,0.008,0,0,0.006,0.006,0,0.006,0,0.004,0.002,0,0,0,0,0,0,0,0,0.002,0,0.004,0.002,0.018,0.01,0.002,0.024,0.016,0.436,0,0.008,0,0.01,0,0,0,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213342_243","Tetvir",0,2.1,12,0.718,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.06,0.012,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.01,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.056,0,0.004,0.002,0,0.008,0.01,0.01,0.044,0.038,0.01,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.496,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213346_866","piaf",0,5,15,0.792,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.024,0,0,0,0.006,0.004,0.002,0,0,0,0,0,0.006,0.002,0,0,0,0.008,0.002,0,0.006,0,0.016,0.012,0.048,0.002,0,0,0,0,0,0.006,0.002,0.008,0,0.002,0,0.004,0.002,0.002,0,0,0.002,0.002,0.004,0.006,0,0,0.018,0.066,0,0.006,0.006,0,0.006,0.008,0.016,0.024,0.494,0.006,0.002,0,0.02,0.012,0,0.004,0,0.006,0,0,0.008,0,0,0,0,0,0,0.008,0,0,0.002,0.018,0.006,0.002,0.024,0.006,0.038,0,0.006,0,0.01,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213346_866","Tetvir",0,5,12,0.742,"","","","","","5857d56d9ebce1000ed89ea7",0.014,0,0.018,0,0,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0,0.052,0.006,0,0,0,0.012,0,0.014,0.006,0,0.002,0,0,0,0.006,0,0.006,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.052,0,0.006,0.002,0,0.008,0.004,0.012,0.044,0.128,0.008,0,0,0.008,0.006,0,0.006,0,0.006,0.002,0,0,0,0,0,0,0,0,0.002,0,0.004,0.002,0.016,0.01,0.002,0.024,0.018,0.442,0,0.008,0,0.01,0,0,0,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213351_866","Tetvir",0,1.4,12,0.686,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.034,0,0.002,0.006,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.06,0.01,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.058,0,0.004,0.002,0,0.004,0.01,0.018,0.046,0.038,0.01,0,0.002,0.004,0.008,0.002,0.008,0,0.01,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.484,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213354_677","piaf",0,4.6,16,0.756,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.014,0,0.002,0,0.006,0.004,0.002,0,0,0,0,0,0.006,0.002,0,0,0,0.008,0.004,0,0.006,0,0.016,0.012,0.048,0.004,0,0,0,0,0,0.004,0.002,0.008,0,0.002,0,0.004,0.002,0.002,0,0,0.002,0.002,0.004,0.006,0,0,0.018,0.07,0,0.006,0.006,0,0.004,0.008,0.02,0.026,0.5,0.006,0.002,0,0.02,0.012,0,0.004,0,0.006,0,0,0.008,0,0.002,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.022,0.006,0.03,0.002,0.01,0,0.008,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213354_677","Tetvir",0,5,12,0.672,"noise","","","","","5857d56d9ebce1000ed89ea7",0.014,0,0.024,0,0,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0,0.05,0.004,0,0,0,0.012,0,0.016,0.006,0,0.002,0,0,0,0.006,0,0.004,0,0,0,0.006,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.052,0,0.006,0.002,0,0.002,0.004,0.014,0.04,0.134,0.008,0,0,0.008,0.006,0,0.006,0,0.01,0.002,0,0,0,0,0,0,0,0,0.002,0,0.004,0,0.016,0.01,0.002,0.024,0.018,0.438,0,0.008,0,0.01,0,0,0,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213359_677","Tetvir",0,1.6,12,0.756,"noise","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.062,0.012,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.01,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.058,0,0.004,0.002,0,0.01,0.01,0.016,0.05,0.034,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.484,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213402_851","Tetvir",0,5,12,0.708,"noise, piaf","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0,0.062,0.012,0,0,0,0.008,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.01,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.052,0,0.004,0,0,0.008,0.01,0.008,0.048,0.038,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.008,0.012,0.004,0.018,0.03,0.502,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213407_851","Tetvir",0,1.6,12,0.768,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.062,0.012,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.002,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.066,0,0.004,0.002,0,0.01,0.01,0.016,0.05,0.034,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.48,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213410_425","Tetvir",0,5,12,0.74,"piaf","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0,0.064,0.012,0,0,0,0.008,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.01,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.052,0,0.004,0,0,0.008,0.01,0.008,0.05,0.036,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.01,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.008,0.012,0.004,0.018,0.03,0.498,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213415_425","Tetvir",0,2.3,12,0.762,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.062,0.012,0,0,0,0.006,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.004,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.056,0,0.004,0.002,0,0.01,0.01,0.01,0.048,0.034,0.008,0,0.002,0.004,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.01,0.012,0.004,0.018,0.028,0.498,0,0.01,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213418_611","Tetvir",0,4.7,12,0.776,"piaf, noise","","","","","5857d56d9ebce1000ed89ea7",0.008,0,0.03,0,0.002,0.004,0,0,0,0,0,0,0.002,0.006,0,0,0.002,0.064,0.012,0,0,0,0.008,0,0.006,0.006,0,0.002,0,0,0,0.006,0.002,0.008,0,0,0,0.002,0,0.008,0,0,0.002,0.002,0.002,0.002,0,0,0.002,0.062,0,0.004,0,0,0.01,0.01,0.008,0.052,0.034,0.008,0,0.002,0.002,0.008,0.002,0.008,0,0.008,0.002,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0.008,0.012,0.004,0.018,0.028,0.492,0,0.012,0,0.01,0,0,0.002,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213426_831","piaf",0.1,1.4,16,0.676,"Nyclei, noise, Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0.002,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.01,0,0.016,0.012,0.046,0.004,0,0,0,0,0,0.002,0.002,0.01,0,0.002,0,0.004,0.002,0.002,0,0,0.004,0.002,0.004,0.008,0,0.002,0.016,0.07,0,0.004,0.004,0,0.002,0.006,0.02,0.016,0.538,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.01,0,0.002,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.02,0.004,0.018,0.002,0.008,0,0.008,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213435_994","piaf",0,1.4,15,0.502,"","","","","","5857d56d9ebce1000ed89ea7",0.014,0.002,0,0.002,0.008,0.006,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.012,0,0.018,0.012,0.06,0.002,0,0.002,0,0,0,0.002,0.002,0.01,0,0.004,0,0.004,0.002,0.002,0,0,0.006,0.002,0.004,0.01,0,0.002,0.018,0.07,0,0.006,0.006,0,0.002,0.008,0.028,0.016,0.452,0.006,0.004,0.002,0.022,0.016,0.006,0.002,0,0,0,0,0.012,0.002,0,0,0,0.002,0,0.002,0,0,0.002,0.022,0.006,0.004,0.024,0.004,0.028,0.002,0.004,0,0.014,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213443_523","piaf",0,1.7,15,0.734,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.01,0,0.016,0.012,0.046,0.002,0,0,0,0,0,0.002,0.002,0.01,0,0.002,0,0.004,0.002,0.002,0,0,0.004,0.002,0.004,0.008,0,0.002,0.016,0.068,0,0.004,0.004,0,0,0.006,0.02,0.016,0.546,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.01,0,0,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.02,0.004,0.022,0.002,0.004,0,0.01,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213450_715","Nyclei",0.5,0.7,22,0.442,"","","","","","5857d56d9ebce1000ed89ea7",0.006,0.002,0.01,0.002,0.002,0.01,0.002,0,0,0,0,0.006,0.004,0.004,0.004,0,0.008,0.006,0.002,0.004,0.034,0.004,0,0.018,0,0.01,0,0.002,0,0,0,0,0,0.002,0,0,0,0.002,0.01,0.01,0,0,0.006,0.002,0.002,0,0.008,0.008,0.002,0.008,0,0.536,0.09,0,0,0.01,0.006,0,0.01,0.002,0.002,0,0.006,0.004,0,0.002,0,0,0.004,0.002,0.026,0.002,0.002,0,0.002,0.002,0.026,0.002,0,0,0.004,0.01,0.002,0.016,0,0.002,0.006,0,0.004,0,0.006,0.014,0,0,"Nyclei"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213450_715","noise",2.5,2.6,9,0.296,"","","","","","5857d56d9ebce1000ed89ea7",0.022,0.002,0.002,0,0.004,0.026,0.006,0,0,0,0.002,0,0.004,0.002,0,0,0.006,0.03,0.008,0.006,0.008,0,0.002,0.024,0.038,0.016,0,0.002,0,0,0,0.004,0.002,0.012,0,0.006,0.002,0,0.004,0.014,0,0,0.01,0.002,0.002,0.006,0,0.008,0.006,0.154,0.002,0.052,0.038,0,0.008,0.014,0.04,0.04,0.08,0.012,0,0.006,0.002,0.014,0.01,0.006,0,0.012,0.004,0.006,0.006,0,0,0.002,0,0.014,0.006,0,0,0.002,0.01,0.014,0.012,0.022,0.002,0.01,0.08,0,0.006,0,0.02,0,0,0.006,"noise"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213458_209","piaf",0,0.6,16,0.716,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0.002,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.01,0,0.016,0.012,0.046,0.004,0,0,0,0,0,0.002,0.002,0.01,0,0.002,0,0.004,0.002,0.002,0,0,0.004,0.002,0.002,0.008,0,0.002,0.014,0.068,0,0.004,0.004,0,0.002,0.006,0.02,0.016,0.542,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.01,0,0.002,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.022,0.004,0.018,0.002,0.008,0,0.008,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213506_083","piaf",0.2,2.6,18,0.528,"noise","","","","","5857d56d9ebce1000ed89ea7",0.012,0.002,0.002,0.002,0.008,0.006,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.012,0.004,0,0.012,0,0.018,0.012,0.06,0.002,0,0.002,0,0,0,0.002,0.002,0.01,0,0.002,0,0.006,0.002,0.002,0,0,0.006,0.002,0.004,0.01,0,0.002,0.016,0.072,0,0.006,0.006,0,0.004,0.008,0.022,0.016,0.452,0.006,0.004,0.002,0.022,0.016,0.004,0.002,0,0.002,0,0,0.014,0.002,0.002,0,0,0.002,0,0.002,0,0,0.004,0.018,0.008,0.004,0.028,0.004,0.02,0.002,0.008,0,0.012,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213513_554","piaf",0.7,2.3,14,0.704,"","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.002,0,0.01,0,0.016,0.012,0.046,0.002,0,0,0,0,0,0.002,0.002,0.01,0,0.004,0,0.004,0.002,0.002,0,0,0.004,0.002,0.004,0.008,0,0.002,0.016,0.066,0,0.004,0.004,0,0,0.006,0.02,0.016,0.548,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.01,0,0,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.02,0.004,0.022,0.002,0.004,0,0.01,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213518_554","noise",0.6,1.6,13,0.43,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.03,0.002,0,0.004,0.004,0.02,0.008,0,0,0.002,0.002,0,0.004,0.006,0,0,0.004,0.042,0.014,0.006,0.008,0.002,0.002,0.012,0.032,0.012,0,0.002,0,0,0,0.006,0.004,0.01,0,0.01,0.004,0,0.004,0.016,0.002,0,0.012,0.002,0.002,0.006,0,0.006,0.01,0.2,0.002,0.018,0.012,0,0.012,0.016,0.03,0.03,0.086,0.016,0,0.002,0.004,0.006,0.01,0.006,0,0.012,0.004,0.006,0.004,0.002,0,0,0,0.006,0,0.002,0,0.004,0.014,0.02,0.012,0.022,0.004,0.012,0.076,0,0.008,0,0.024,0,0,0.006,"noise"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213521_533","piaf",0,1.8,16,0.768,"Nyclei","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0.002,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.01,0,0.016,0.012,0.046,0.004,0,0,0,0,0,0.002,0.002,0.01,0,0.002,0,0.004,0.002,0.002,0,0,0.004,0.002,0.004,0.008,0,0.002,0.016,0.064,0,0.004,0.004,0,0.002,0.006,0.02,0.016,0.544,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.01,0,0.002,0,0,0.002,0,0.004,0,0,0.002,0.018,0.004,0.002,0.02,0.004,0.018,0.002,0.008,0,0.008,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213532_819","piaf",0.4,2.7,19,0.376,"Tetvir, noise, Nyclei","","","","","5857d56d9ebce1000ed89ea7",0.012,0.002,0.002,0.002,0.008,0.006,0.002,0,0,0,0,0,0.002,0.002,0.002,0,0,0.01,0.004,0,0.012,0,0.016,0.012,0.056,0.006,0,0.002,0,0,0,0.002,0.002,0.01,0,0.002,0,0.006,0.002,0.002,0,0,0.006,0.004,0.004,0.012,0,0.002,0.018,0.074,0,0.008,0.006,0,0.006,0.01,0.026,0.016,0.42,0.006,0.004,0.002,0.022,0.016,0.004,0.002,0,0.002,0.002,0,0.014,0.002,0.002,0,0,0.002,0,0.004,0,0,0.004,0.02,0.008,0.004,0.03,0.004,0.022,0.002,0.008,0,0.018,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213537_819","noise",2.7,2.8,10,0.346,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.028,0.002,0,0.004,0.006,0.024,0.008,0,0,0.002,0.002,0,0.004,0.002,0,0,0.004,0.04,0.012,0.006,0.006,0.002,0.002,0.012,0.034,0.012,0,0.002,0,0,0,0.008,0.002,0.008,0,0.01,0.002,0,0.004,0.016,0.002,0,0.01,0.002,0.002,0.006,0,0.008,0.008,0.194,0.002,0.016,0.01,0,0.012,0.012,0.048,0.028,0.096,0.012,0,0.002,0.002,0.006,0.01,0.006,0,0.012,0.004,0.006,0.006,0,0,0,0,0.006,0,0,0,0.002,0.014,0.022,0.012,0.022,0.002,0.012,0.086,0,0.008,0,0.018,0,0,0.01,"noise"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213541_207","piaf",0,2.5,15,0.616,"","","","","","5857d56d9ebce1000ed89ea7",0.014,0.002,0,0,0.008,0.006,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.012,0,0.02,0.012,0.048,0.002,0,0,0,0,0,0.002,0.002,0.01,0,0.004,0,0.004,0.002,0.002,0,0,0.006,0.002,0.004,0.01,0,0.002,0.016,0.074,0,0.004,0.006,0,0.002,0.008,0.02,0.016,0.498,0.004,0.002,0,0.022,0.016,0.002,0,0,0,0,0,0.012,0,0,0,0,0.002,0,0.004,0,0,0.002,0.02,0.004,0.002,0.022,0.004,0.026,0.002,0.004,0,0.012,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213546_207","Tetvir",1.8,1.9,9,0.352,"noise","","","","","5857d56d9ebce1000ed89ea7",0.014,0.004,0.002,0,0.002,0.008,0,0.002,0,0,0.002,0,0.002,0.004,0.004,0,0.002,0.048,0.014,0,0.002,0,0.004,0.004,0.024,0.006,0,0.002,0,0,0,0.004,0.002,0.008,0,0.002,0,0.002,0,0.008,0,0,0.008,0.004,0.002,0.01,0.002,0.002,0.004,0.09,0,0.008,0.002,0,0.006,0.02,0.052,0.036,0.08,0.014,0,0.004,0.016,0.022,0.002,0.008,0,0.006,0.004,0.002,0,0.002,0,0,0.002,0.002,0,0.002,0,0.002,0,0.024,0.016,0.01,0.026,0.018,0.286,0,0.014,0,0.012,0,0,0.004,"Tetvir"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213550_243","piaf",0,2.3,15,0.824,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.008,0.002,0,0,0.008,0.004,0.002,0,0,0,0,0,0,0.002,0.002,0,0,0.01,0.004,0,0.01,0,0.016,0.012,0.046,0.002,0,0,0,0,0,0.002,0.002,0.01,0,0.002,0,0.004,0.002,0.002,0,0,0.004,0.002,0.004,0.008,0,0.002,0.016,0.064,0,0.004,0.004,0,0,0.006,0.018,0.016,0.546,0.004,0.002,0,0.02,0.016,0.002,0,0,0,0,0,0.012,0,0,0,0,0.002,0,0.008,0,0,0.002,0.018,0.004,0.002,0.02,0.004,0.022,0.002,0.004,0,0.01,0,0,0,"piaf"
"Car730568-2016-Pass2-Z2-73EPINE-2_1_20160718_213555_243","noise",0.8,0.9,10,0.33,"Tetvir","","","","","5857d56d9ebce1000ed89ea7",0.028,0.002,0,0.004,0.006,0.026,0.008,0,0,0.002,0.002,0,0.004,0.002,0,0,0.004,0.04,0.012,0.006,0.004,0.002,0.002,0.012,0.034,0.012,0,0.002,0,0,0,0.008,0.002,0.008,0,0.01,0.002,0,0.004,0.016,0,0,0.01,0.002,0.002,0.006,0,0.01,0.008,0.192,0.002,0.016,0.01,0,0.012,0.014,0.048,0.026,0.1,0.014,0,0.002,0.002,0.006,0.01,0.006,0,0.012,0.004,0.006,0.006,0,0,0,0,0.006,0,0,0,0.002,0.014,0.022,0.012,0.022,0.002,0.012,0.084,0,0.008,0,0.018,0,0,0.008,"noise"
