"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233421_711";"0.0";0.9;53.0;"Pippip";0.25;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233423_539";"0.0";5.0;58.0;"noise";0.592;"Pippyg, Pippip";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233423_539";"0.0";5.0;60.0;"Pippip";0.474;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233428_539";"0.0";2.6;57.0;"Pippip";0.56;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233433_740";"0.0";0.9;56.0;"Pippip";0.288;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233440_597";"0.0";5.0;57.0;"Pippip";0.674;"noise, Pipnat";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233440_597";3.4;3.5;12.0;"noise";0.246;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233445_597";"0.0";5.0;55.0;"Pippip";0.664;"Pipnat, noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233450_597";"0.0";2.5;53.0;"Pippip";0.296;"noise, Pipnat";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233453_265";"0.0";5.0;56.0;"Pippip";0.682;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233453_265";4.6;4.7;22.0;"noise";0.428;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233458_265";0.4;5.0;56.0;"Pippip";0.574;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233503_265";"0.0";4.1;56.0;"Pippip";0.568;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233509_871";"0.0";5.0;55.0;"Pippip";0.658;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233514_871";"0.0";3.6;55.0;"Pippip";0.676;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233526_175";"0.0";5.0;55.0;"Pippip";0.728;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233531_175";"0.0";1.5;55.0;"Pippip";0.648;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233535_368";"0.0";"0.0";52.0;"Pippip";0.252;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233540_609";"0.0";4.9;55.0;"Pippip";0.774;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233545_609";"0.0";2.4;55.0;"Pippip";0.526;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233558_069";"0.0";1.5;55.0;"Pippip";0.306;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233607_136";"0.0";4.2;54.0;"Pippip";0.738;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233607_136";2.7;2.8;14.0;"noise";0.364;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233612_136";0.5;3.6;56.0;"Pippip";0.768;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233612_136";2.4;3.5;14.0;"noise";0.428;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233618_511";"0.0";5.0;54.0;"Pippip";0.706;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233623_511";"0.0";5.0;55.0;"Pippip";0.748;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233628_511";"0.0";5.0;56.0;"Pippip";0.694;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233633_511";0.1;4.9;55.0;"Pippip";0.668;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233638_511";"0.0";3.2;43.0;"Pippip";0.696;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233653_527";"0.0";4.3;26.0;"Pippip";0.578;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233653_527";1.4;1.6;16.0;"Phogri";0.312;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233711_434";"0.0";0.3;51.0;"Pippip";0.318;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233720_365";"0.0";0.1;18.0;"Phogri";0.212;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233723_817";"0.0";0.2;49.0;"Pippip";0.53;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233728_680";"0.0";4.9;50.0;"Pippip";0.784;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233728_680";1.3;3.9;17.0;"Phanan";0.258;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233733_680";1.2;1.3;19.0;"Pippyg";0.25;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233817_349";"0.0";4.6;20.0;"Pippip";0.62;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233817_349";3.0;3.2;17.0;"Phanan";0.366;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233825_101";"0.0";3.9;52.0;"Pippip";0.74;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233830_101";0.7;4.6;54.0;"Pippip";0.576;"Phanan";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233835_101";0.3;4.2;51.0;"Pippip";0.724;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233841_404";"0.0";4.2;56.0;"Pippip";0.466;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233841_404";2.7;2.9;29.0;"Pleaus";0.288;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233845_636";"0.0";5.0;55.0;"Pippip";0.736;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233850_636";"0.0";1.7;54.0;"Pippip";0.656;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233856_706";"0.0";4.3;56.0;"Pippip";0.77;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233904_013";"0.0";0.5;57.0;"Pippip";0.474;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233907_699";"0.0";3.7;57.0;"Pippip";0.768;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233912_699";0.4;5.0;58.0;"Pippip";0.774;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233917_699";"0.0";2.5;59.0;"Pippip";0.68;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233917_699";"0.0";0.2;14.0;"noise";0.286;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233928_135";"0.0";"0.0";49.0;"Pippip";0.298;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_233958_848";"0.0";1.7;54.0;"Pippip";0.696;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234003_136";"0.0";0.1;18.0;"Phanan";0.242;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234028_877";"0.0";3.1;52.0;"Pippip";0.722;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234051_683";"0.0";0.3;48.0;"Pippip";0.52;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234057_853";"0.0";5.0;52.0;"Pippip";0.806;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234102_853";0.9;1.0;19.0;"Pippyg";0.226;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234118_470";"0.0";"0.0";52.0;"Pippip";0.244;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234255_716";"0.0";1.0;51.0;"Pippip";0.63;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234304_796";"0.0";1.4;33.0;"Pleaus";0.296;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234310_704";"0.0";4.9;55.0;"Pippip";0.756;"Pippyg, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234310_704";"0.0";3.7;29.0;"Pleaus";0.446;"MyoGT";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234315_704";1.0;2.0;55.0;"Pippip";0.288;"Pippyg, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234333_469";"0.0";1.8;57.0;"Pippip";0.44;"Pippyg, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234341_869";"0.0";4.2;51.0;"Pippip";0.85;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234353_333";"0.0";4.0;58.0;"Pippyg";0.612;"Pippip, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234405_000";0.4;1.6;58.0;"Pippyg";0.386;"Pippip";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234418_193";"0.0";4.2;57.0;"Pippyg";0.65;"Pippip, noise";"Pippip";"PROBABLE";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234501_315";"0.0";0.2;55.0;"Pippyg";0.364;"Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234528_634";"0.0";1.2;52.0;"Pippip";0.604;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234541_076";"0.0";5.0;32.0;"Pippip";0.478;"MyoGT, Barbar";"Pippip";"SUR";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234541_076";0.1;5.0;31.0;"MyoGT";0.34;"Pleaus";"MyoGT";"SUR";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234541_076";0.4;2.1;32.0;"Leppun";0.228;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234546_076";"0.0";5.0;66.0;"Pippip";0.646;"noise, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234546_076";3.4;3.5;59.0;"Testes";0.368;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234551_076";0.1;3.8;19.0;"Pippip";0.55;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234602_175";"0.0";2.6;18.0;"Urorug";0.456;"Rusnit";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234602_175";"0.0";5.0;53.0;"Pippip";0.452;"Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234607_175";"0.0";2.6;54.0;"Pippip";0.664;"Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234702_095";"0.0";0.7;42.0;"Pippip";0.524;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234702_095";0.6;0.7;16.0;"noise";0.256;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234727_706";"0.0";3.0;54.0;"Pippip";0.772;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234811_935";"0.0";4.2;54.0;"Pippip";0.758;"Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234816_935";1.4;1.5;49.0;"Pippip";0.264;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234818_893";"0.0";4.8;52.0;"Pippip";0.788;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234845_223";"0.0";4.6;51.0;"Pippip";0.776;"Pippyg, Minsch";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234856_019";"0.0";3.4;47.0;"Pippip";0.786;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_234949_143";"0.0";3.8;51.0;"Pippip";0.71;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235016_141";"0.0";0.7;52.0;"Pippip";0.594;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235058_172";"0.0";0.4;51.0;"Pippip";0.592;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235108_707";"0.0";1.3;50.0;"Pippip";0.698;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235154_367";"0.0";2.5;18.0;"Pippip";0.438;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235157_179";"0.0";"0.0";49.0;"Pippip";0.442;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235217_303";"0.0";3.1;19.0;"Pippip";0.592;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235231_217";"0.0";1.9;20.0;"Pippip";0.57;"Phanan";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235231_217";1.8;1.9;17.0;"Phanan";0.226;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235249_501";"0.0";4.8;53.0;"Pippip";0.804;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235254_501";"0.0";0.8;50.0;"Pippip";0.602;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235328_837";"0.0";5.0;50.0;"Pippip";0.776;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235328_837";0.5;2.4;17.0;"Phanan";0.334;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235328_837";4.9;5.0;33.0;"piaf";0.216;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235333_837";0.2;3.6;51.0;"Pippip";0.766;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235359_691";"0.0";2.3;55.0;"Pippip";0.688;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235405_000";"0.0";3.3;19.0;"Pippip";0.682;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235405_000";"0.0";2.5;21.0;"Phogri";0.324;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235417_441";"0.0";4.5;19.0;"Pippip";0.62;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235417_441";0.9;2.6;27.0;"noise";0.204;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235422_441";0.1;2.7;18.0;"Nycnoc";0.37;"Phogri, Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235432_836";"0.0";4.8;19.0;"Pippip";0.714;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235432_836";"0.0";0.1;15.0;"Phogri";0.204;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235437_836";0.7;3.4;18.0;"Phogri";0.276;"Pippyg, Nycnoc, Pippip, Phanan";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235454_931";"0.0";2.8;18.0;"Pippip";0.212;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235459_387";"0.0";4.9;19.0;"Pippip";0.708;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235459_387";4.6;4.7;17.0;"Phogri";0.232;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235504_387";1.1;1.2;19.0;"Pippyg";0.218;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235509_653";"0.0";1.0;48.0;"Pippip";0.632;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235515_772";"0.0";4.8;19.0;"Pippip";0.58;"Phogri, Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235528_329";"0.0";3.5;50.0;"Pippip";0.796;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235528_329";0.6;2.4;18.0;"Phogri";0.302;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235533_329";0.1;2.9;18.0;"Phanan";0.258;"Pippip, Nycnoc, Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235544_262";"0.0";4.6;19.0;"Pippip";0.702;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235544_262";1.1;1.2;14.0;"noise";0.296;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235600_557";"0.0";4.9;51.0;"Pippip";0.724;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235600_557";"0.0";2.3;17.0;"Phogri";0.23;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235605_557";0.1;2.8;54.0;"Pippip";0.712;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235634_306";"0.0";4.8;17.0;"Phanan";0.35;"Rusnit, Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235634_306";1.4;4.8;34.0;"Nycnoc";0.23;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235639_306";0.8;3.2;49.0;"Pippip";0.522;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235651_944";"0.0";5.0;55.0;"Pippip";0.758;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235651_944";"0.0";3.7;16.0;"Phogri";0.238;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235656_944";"0.0";4.5;52.0;"Pippip";0.812;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235656_944";0.1;1.2;18.0;"Phanan";0.454;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235701_944";0.1;3.0;19.0;"Pippip";0.462;"Pippyg, Phogri, Phanan";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235713_208";"0.0";2.2;19.0;"Phogri";0.292;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235715_999";"0.0";4.2;19.0;"Pippip";0.63;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235730_749";"0.0";4.7;19.0;"Pippip";0.66;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235730_749";2.6;2.7;17.0;"Phogri";0.3;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235745_559";"0.0";2.4;17.0;"Phanan";0.322;"Nycnoc, Phogri, Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235748_454";"0.0";4.4;50.0;"Pippip";0.73;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235748_454";1.7;1.8;18.0;"Phogri";0.284;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235753_454";0.5;0.6;16.0;"Phanan";0.234;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235802_597";"0.0";2.6;18.0;"noise";0.52;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235802_597";"0.0";2.2;20.0;"Pippyg";0.23;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235806_591";"0.0";4.9;20.0;"Pippip";0.722;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235806_591";0.7;4.8;16.0;"Phanan";0.334;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235811_591";0.8;2.5;20.0;"Pippip";0.634;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235811_591";0.9;1.8;17.0;"Phogri";0.288;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235831_291";"0.0";5.0;56.0;"Pippip";0.818;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235836_291";"0.0";5.0;55.0;"Pippip";0.718;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235841_291";"0.0";3.1;50.0;"Pippip";0.76;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235841_291";3.0;3.1;16.0;"Phogri";0.224;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235913_943";"0.0";1.9;36.0;"Pippip";0.634;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235924_198";"0.0";1.5;21.0;"noise";0.598;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235926_743";"0.0";3.5;15.0;"Tadten";0.346;"Nyclas";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235950_453";"0.0";1.2;19.0;"Pippip";0.558;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160902_235950_453";"0.0";1.2;19.0;"Phogri";0.262;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000019_147";"0.0";1.0;19.0;"Pippip";0.37;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000030_413";"0.0";4.7;19.0;"Pippip";0.59;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000030_413";2.9;3.9;25.0;"Phogri";0.308;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000044_552";"0.0";4.6;19.0;"Pippip";0.606;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000049_552";0.5;3.8;19.0;"Pippip";0.662;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000049_552";1.5;1.6;15.0;"Phogri";0.368;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000102_171";"0.0";4.2;19.0;"Pippip";0.706;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000107_171";0.1;0.2;18.0;"Phogri";0.292;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000109_923";"0.0";4.2;55.0;"Pippip";0.738;"noise";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000109_923";1.0;2.6;12.0;"noise";0.338;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000117_832";"0.0";5.0;18.0;"Phanan";0.384;"Nycnoc, Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000117_832";3.6;5.0;19.0;"Pippyg";0.224;"Pippip, Rusnit";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000129_620";"0.0";4.1;18.0;"Pippip";0.7;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000136_402";"0.0";5.0;19.0;"Pippyg";0.278;"Pippip, Phogri, Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000141_402";"0.0";1.5;48.0;"Pippip";0.714;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000145_380";"0.0";4.1;56.0;"Pippip";0.718;"Pipkuh";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000151_835";"0.0";4.9;22.0;"Nyclei";0.66;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000156_835";"0.0";3.0;22.0;"Nyclei";0.582;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000202_983";"0.0";4.9;48.0;"Pippip";0.544;"Pipnat, Pipkuh";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000202_983";2.1;2.2;13.0;"noise";0.246;"Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000207_983";0.4;1.4;54.0;"Pippip";0.558;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000252_159";"0.0";3.8;50.0;"Pippip";0.732;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000252_159";2.2;3.0;15.0;"noise";0.554;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000257_159";0.7;4.9;19.0;"Pippip";0.458;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000302_159";0.1;0.2;51.0;"Pippip";0.49;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000346_311";"0.0";4.4;19.0;"Pippip";0.414;"Nycnoc, Phogri, Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000346_311";4.3;4.4;16.0;"Phogri";0.234;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000357_174";"0.0";4.3;19.0;"Pippip";0.612;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000416_997";"0.0";4.7;19.0;"Pippip";0.606;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000416_997";2.7;2.8;17.0;"Phogri";0.22;"Nycnoc";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000421_997";0.7;1.3;17.0;"Phogri";0.206;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000553_365";"0.0";0.1;16.0;"Rusnit";0.244;"Epheph";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000617_450";"0.0";4.2;51.0;"Pippip";0.712;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000628_592";"0.0";1.4;18.0;"Pippip";0.28;"Phanan, Nycnoc, Phogri";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000650_827";"0.0";2.4;20.0;"Pippip";0.37;"Nycnoc, Phanan, Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000718_699";"0.0";1.0;29.0;"Pippip";0.452;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000819_498";"0.0";4.6;54.0;"Pippip";0.788;"";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000933_063";"0.0";3.0;19.0;"Phanan";0.372;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000933_063";1.9;2.0;19.0;"Pippyg";0.226;"Pippip";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000954_657";"0.0";4.6;19.0;"Pippip";0.714;"Pippyg";"";"";"";""
"Car370313-2016-Pass1-Z1-US-15542-0_20160903_000954_657";0.7;1.6;17.0;"Phogri";0.234;"";"";"";"";""
