"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car291547-2017-Pass1-Z1-017329_0_20170609_232744_673";"0.0";2.8;56.0;"Pippip";0.752;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232751_762";"0.0";5.0;62.0;"Pippip";0.756;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232756_762";"0.0";1.4;53.0;"Pippip";0.826;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232758_494";"0.0";3.0;54.0;"Pippip";0.782;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232804_912";"0.0";4.5;57.0;"Pippip";0.726;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232809_912";"0.0";1.1;49.0;"Pippip";0.254;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232812_389";"0.0";5.0;55.0;"Pippip";0.772;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232817_389";"0.0";0.5;49.0;"Pippip";0.718;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232821_759";"0.0";5.0;51.0;"Pippip";0.844;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232826_759";"0.0";4.9;53.0;"Pippip";0.87;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232831_759";"0.0";5.0;56.0;"Pippip";0.778;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232831_759";1.6;3.1;34.0;"noise";0.52;"Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232836_759";"0.0";2.2;51.0;"Pippip";0.766;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232840_553";"0.0";3.4;56.0;"Pippip";0.792;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232846_835";0.2;5.0;57.0;"Pippip";0.74;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232846_835";"0.0";0.3;32.0;"noise";0.4;"Phogri, Leppun, Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232851_835";"0.0";3.5;50.0;"Pippip";0.786;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232856_557";"0.0";5.0;62.0;"Pippip";0.768;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232901_557";"0.0";5.0;89.0;"Pippip";0.708;"noise, Pipkuh, Myonat";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232901_557";3.3;5.0;99.0;"noise";0.522;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232906_557";"0.0";5.0;54.0;"Pippip";0.866;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232906_557";1.6;2.9;12.0;"noise";0.51;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232911_557";0.1;5.0;51.0;"Pippip";0.746;"Pipkuh";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232916_557";0.1;0.2;46.0;"Pippip";0.536;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232918_024";"0.0";4.8;62.0;"Pippip";0.824;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232918_024";1.8;1.9;41.0;"noise";0.402;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232923_297";"0.0";5.0;56.0;"Pippip";0.848;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232928_297";"0.0";5.0;59.0;"Pippip";0.854;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232933_297";"0.0";5.0;57.0;"Pippip";0.838;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232933_297";1.7;3.8;15.0;"noise";0.338;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232946_388";"0.0";4.5;58.0;"Pippip";0.812;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232951_388";0.3;4.8;54.0;"Pippip";0.808;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232956_388";0.2;0.4;49.0;"Pippip";0.74;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232959_284";"0.0";5.0;62.0;"Pippip";0.712;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_232959_284";4.4;4.5;8.0;"noise";0.606;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233004_284";"0.0";5.0;57.0;"Pippip";0.79;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233009_284";"0.0";5.0;62.0;"Pippip";0.59;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233014_284";"0.0";3.2;54.0;"Pippip";0.79;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233018_135";"0.0";5.0;61.0;"Pippip";0.75;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233023_135";"0.0";5.0;57.0;"Pippip";0.828;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233028_135";"0.0";4.9;55.0;"Pippip";0.874;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233033_135";"0.0";1.6;51.0;"Pippip";0.734;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233037_683";"0.0";3.7;58.0;"Pippip";0.872;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233044_015";"0.0";5.0;57.0;"Pippip";0.858;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233044_015";3.6;3.7;6.0;"noise";0.548;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233049_015";"0.0";4.9;90.0;"Pippip";0.838;"noise, Pipkuh, Pippyg";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233049_015";0.5;4.0;15.0;"noise";0.592;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_233054_015";"0.0";2.4;58.0;"Pippip";0.592;"Pipkuh, noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_234234_616";"0.0";0.2;36.0;"noise";0.528;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_234445_703";0.3;0.5;38.0;"noise";0.576;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170609_235949_654";"0.0";2.0;47.0;"Pippip";0.772;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_000119_367";"0.0";3.8;50.0;"Pippip";0.86;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_000226_061";"0.0";0.3;49.0;"noise";0.458;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_000536_131";"0.0";0.6;32.0;"noise";0.556;"Testes, Phogri, Tetvir, Inssp6";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_000607_589";"0.0";1.1;38.0;"noise";0.538;"Phogri, Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_000738_615";"0.0";0.2;98.0;"noise";0.604;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_001414_983";"0.0";2.1;35.0;"noise";0.402;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002512_777";"0.0";4.7;61.0;"Pippip";0.782;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002518_107";"0.0";5.0;62.0;"Pippip";0.608;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002523_107";"0.0";2.2;55.0;"Pippip";0.742;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002532_071";"0.0";4.9;61.0;"Pippip";0.652;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002532_071";1.1;1.2;8.0;"noise";0.646;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_002537_071";"0.0";2.0;51.0;"Pippip";0.748;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_004804_000";1.7;1.8;27.0;"noise";0.38;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_005920_487";"0.0";0.1;40.0;"noise";0.538;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_010516_687";"0.0";0.1;39.0;"noise";0.318;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_010946_563";"0.0";5.0;53.0;"Pippip";0.844;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_011216_813";"0.0";0.1;43.0;"noise";0.462;"Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_012629_329";"0.0";0.6;30.0;"noise";0.508;"Tetvir, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_012840_571";"0.0";2.6;43.0;"Pippip";0.612;"Pipnat";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_015000_033";"0.0";0.9;37.0;"noise";0.506;"Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_020120_295";"0.0";1.8;33.0;"noise";0.49;"Phogri, Leppun, Myonat";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_020636_779";"0.0";1.9;37.0;"noise";0.708;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_020641_179";"0.0";0.2;32.0;"noise";0.532;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_020840_276";"0.0";3.7;59.0;"Pippip";0.804;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_021531_767";"0.0";1.8;7.0;"noise";0.68;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_022048_591";"0.0";1.7;76.0;"noise";0.576;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_022338_949";"0.0";2.1;35.0;"noise";0.572;"Phogri, Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_023234_273";"0.0";0.1;35.0;"noise";0.444;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_023734_086";"0.0";"0.0";66.0;"noise";0.584;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_025009_833";"0.0";1.1;34.0;"noise";0.486;"Leppun, Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_025236_459";"0.0";2.2;34.0;"noise";0.56;"Tetvir, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_025438_494";"0.0";1.0;9.0;"noise";0.456;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_025652_544";0.2;0.2;9.0;"noise";0.578;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_030339_847";"0.0";0.4;45.0;"noise";0.64;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_030540_453";0.8;3.0;8.0;"noise";0.564;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032340_479";0.4;1.2;9.0;"noise";0.532;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032611_827";"0.0";1.6;37.0;"noise";0.65;"Phogri, Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032642_884";0.6;4.5;33.0;"noise";0.578;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032647_884";0.1;0.2;48.0;"noise";0.302;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032824_341";2.2;2.3;24.0;"noise";0.668;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032832_283";3.2;4.5;8.0;"noise";0.66;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032859_490";"0.0";1.1;38.0;"noise";0.564;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_032910_278";0.1;1.6;10.0;"noise";0.442;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033054_512";"0.0";0.1;9.0;"noise";0.438;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033100_940";"0.0";1.7;11.0;"noise";0.538;"Phogri, piaf";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033310_960";0.1;1.4;16.0;"noise";0.556;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033403_191";1.3;1.6;8.0;"noise";0.626;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033414_059";"0.0";0.1;7.0;"noise";0.444;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033433_113";"0.0";0.4;10.0;"noise";0.38;"Tetvir, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033504_153";1.0;3.4;17.0;"noise";0.628;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033515_471";0.2;2.2;12.0;"noise";0.568;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033600_479";1.4;2.5;27.0;"noise";0.648;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033644_984";1.2;1.3;6.0;"noise";0.566;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033652_437";"0.0";0.4;8.0;"noise";0.534;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033744_527";0.5;0.9;18.0;"noise";0.362;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033753_917";1.3;1.4;8.0;"noise";0.53;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033919_321";"0.0";1.5;39.0;"noise";0.612;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033933_082";"0.0";1.5;43.0;"noise";0.732;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033939_055";0.1;2.0;9.0;"noise";0.492;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033944_055";"0.0";0.1;8.0;"noise";0.346;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_033959_305";"0.0";3.1;35.0;"noise";0.44;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034004_305";0.3;0.4;13.0;"noise";0.662;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034013_369";"0.0";1.5;37.0;"noise";0.634;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034021_252";0.4;1.8;8.0;"noise";0.588;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034059_838";"0.0";2.3;8.0;"noise";0.548;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034209_455";0.1;2.2;9.0;"noise";0.676;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034214_455";"0.0";1.1;9.0;"noise";0.632;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034219_455";2.0;2.3;8.0;"noise";0.406;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034333_968";1.5;2.0;9.0;"noise";0.486;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034357_969";0.2;2.1;7.0;"noise";0.51;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034500_440";"0.0";0.6;8.0;"noise";0.5;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034523_001";"0.0";0.1;49.0;"noise";0.468;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034559_223";"0.0";0.9;40.0;"noise";0.612;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034645_932";0.4;1.6;12.0;"noise";0.5;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034655_231";0.7;0.8;9.0;"noise";0.464;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034741_548";1.6;1.7;9.0;"piaf";0.358;"noise";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034804_000";2.0;2.1;15.0;"noise";0.416;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034842_557";0.2;0.4;14.0;"noise";0.338;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_034921_729";"0.0";3.2;43.0;"noise";0.466;"Leppun, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035100_873";"0.0";1.7;13.0;"noise";0.454;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035123_573";0.8;1.7;12.0;"noise";0.404;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035148_616";0.7;3.1;9.0;"noise";0.572;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035235_185";"0.0";0.1;15.0;"noise";0.566;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035256_987";"0.0";0.4;11.0;"noise";0.426;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035313_899";"0.0";3.6;14.0;"noise";0.554;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035325_853";0.1;4.3;15.0;"noise";0.618;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035330_853";0.4;0.7;33.0;"noise";0.488;"Testes, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035335_095";0.9;3.3;41.0;"noise";0.444;"Lamsp.";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035341_231";0.1;0.5;9.0;"noise";0.43;"Phogri, piaf";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035358_941";1.7;1.9;34.0;"noise";0.474;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035405_247";0.3;0.4;11.0;"noise";0.306;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035423_386";"0.0";0.1;50.0;"noise";0.58;"Leppun, Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035454_693";0.4;2.1;20.0;"noise";0.562;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035504_741";0.8;0.9;16.0;"noise";0.476;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035520_661";"0.0";0.1;9.0;"noise";0.29;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035601_117";0.7;0.8;15.0;"noise";0.384;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035629_377";2.0;2.1;19.0;"noise";0.49;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035650_873";0.1;2.0;9.0;"noise";0.51;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035718_968";"0.0";2.6;10.0;"noise";0.506;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035814_975";0.1;3.7;10.0;"noise";0.502;"Phogri, Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035903_769";0.6;4.3;36.0;"noise";0.518;"Phogri, Testes, Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035909_423";"0.0";0.1;46.0;"noise";0.572;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035941_285";"0.0";4.6;9.0;"noise";0.594;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_035946_285";0.1;0.5;9.0;"noise";0.528;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040044_910";1.7;2.1;13.0;"noise";0.628;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040054_585";0.9;2.6;9.0;"noise";0.462;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040059_585";3.3;4.7;31.0;"noise";0.472;"Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040108_386";0.6;2.8;38.0;"noise";0.49;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040112_854";"0.0";3.6;39.0;"noise";0.592;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040117_854";1.9;2.4;81.0;"noise";0.666;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040122_217";0.6;3.2;38.0;"noise";0.656;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040202_309";1.3;1.4;17.0;"noise";0.45;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040220_890";"0.0";0.7;10.0;"noise";0.612;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040242_169";0.3;3.2;23.0;"noise";0.662;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040249_999";0.4;2.4;39.0;"noise";0.546;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040253_027";"0.0";2.4;36.0;"noise";0.684;"Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040302_246";1.4;2.9;9.0;"noise";0.666;"Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040312_893";0.4;2.1;39.0;"noise";0.612;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040346_312";0.8;5.0;30.0;"noise";0.624;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040352_623";0.1;2.1;29.0;"noise";0.68;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040404_138";"0.0";0.5;12.0;"noise";0.358;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040413_753";2.6;2.7;23.0;"noise";0.638;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040456_075";0.3;1.1;9.0;"noise";0.554;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040522_682";"0.0";2.8;10.0;"Tetvir";0.434;"noise, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040527_682";2.5;2.6;11.0;"noise";0.538;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040535_848";0.4;1.6;9.0;"noise";0.506;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040547_994";0.5;0.6;45.0;"noise";0.464;"Myonat";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040554_671";1.3;1.6;40.0;"noise";0.384;"Phogri, Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040604_244";"0.0";0.4;12.0;"noise";0.508;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040614_686";3.1;3.2;49.0;"noise";0.594;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040657_533";"0.0";2.2;10.0;"noise";0.594;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040707_711";0.3;2.3;10.0;"noise";0.53;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040720_179";0.2;0.3;28.0;"noise";0.486;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040734_813";0.9;3.5;48.0;"noise";0.67;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040747_745";3.2;3.3;15.0;"noise";0.738;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040759_395";2.1;2.3;15.0;"noise";0.368;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040830_589";"0.0";1.2;15.0;"noise";0.334;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040852_389";0.4;0.6;8.0;"noise";0.438;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040918_656";0.1;5.0;29.0;"noise";0.676;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040926_006";"0.0";0.4;10.0;"noise";0.47;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040932_962";0.3;0.6;12.0;"noise";0.47;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040948_167";0.3;1.5;17.0;"noise";0.562;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_040956_439";0.2;0.6;11.0;"noise";0.538;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041015_205";0.4;1.0;33.0;"noise";0.612;"Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041024_366";"0.0";3.4;9.0;"noise";0.55;"Tetvir, Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041041_239";0.9;2.4;8.0;"noise";0.386;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041044_286";0.6;2.2;19.0;"noise";0.358;"Phogri, piaf";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041118_525";0.1;2.4;24.0;"noise";0.548;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041144_301";0.4;2.1;74.0;"noise";0.606;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041155_521";"0.0";1.1;10.0;"noise";0.452;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041206_817";0.6;5.0;16.0;"noise";0.626;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041233_927";"0.0";3.2;39.0;"noise";0.548;"Testes";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041246_033";0.1;1.5;10.0;"noise";0.564;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041312_372";"0.0";1.5;11.0;"noise";0.5;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041335_121";0.3;3.0;15.0;"noise";0.678;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041346_358";0.1;0.8;11.0;"noise";0.608;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041401_257";0.4;2.5;33.0;"noise";0.578;"Leppun";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041411_005";"0.0";2.2;10.0;"noise";0.594;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041421_538";1.3;4.0;12.0;"noise";0.568;"";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041431_217";0.1;2.0;25.0;"noise";0.496;"Phogri";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041457_954";0.6;2.3;38.0;"noise";0.446;"Leppun, Phogri, Tetvir";"";"";"";""
"Car291547-2017-Pass1-Z1-017329_0_20170610_041510_108";"0.0";0.4;39.0;"noise";0.42;"Myonat, Phogri";"";"";"";""
