"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir440730-2016-Pass2-Tron1-Chiro_1_00309_882";0.1;0.5;53.0;"Pippip";0.47;"Pipkuh";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00314_880";"0.0";0.5;120.0;"noise";0.596;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00314_880";"0.0";0.2;57.0;"Pippip";0.4;"Pipkuh";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00319_878";"0.0";0.5;124.0;"noise";0.658;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00324_876";"0.0";0.5;125.0;"noise";0.622;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00324_876";"0.0";0.4;52.0;"Pippip";0.532;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00329_874";"0.0";0.5;125.0;"noise";0.622;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00329_874";"0.0";0.5;49.0;"Pippip";0.582;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00334_872";"0.0";0.5;123.0;"noise";0.634;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00339_870";"0.0";0.5;117.0;"noise";0.656;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00339_870";0.1;0.4;53.0;"Pippip";0.328;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00344_869";"0.0";0.5;118.0;"noise";0.64;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00344_869";"0.0";0.5;57.0;"Pippip";0.496;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00349_867";"0.0";0.5;123.0;"noise";0.666;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00349_867";0.1;0.4;55.0;"Pippip";0.564;"";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00354_865";"0.0";0.5;122.0;"noise";0.632;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron1-Chiro_1_00359_863";"0.0";0.1;122.0;"noise";0.532;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00004_998";1.2;1.3;16.0;"noise";0.462;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00009_996";3.9;4.0;10.0;"noise";0.244;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00014_994";"0.0";5.0;20.0;"noise";0.614;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00019_992";0.1;5.0;20.0;"noise";0.758;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00024_990";0.2;2.5;17.0;"noise";0.446;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00044_983";3.4;3.5;13.0;"noise";0.678;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00049_981";"0.0";4.8;20.0;"noise";0.678;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00054_979";"0.0";5.0;20.0;"noise";0.696;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00064_975";0.8;0.9;13.0;"noise";0.486;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00199_924";0.9;4.9;15.0;"noise";0.416;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00204_922";1.9;2.0;16.0;"noise";0.584;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00229_912";"0.0";4.8;20.0;"noise";0.556;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00259_901";0.3;5.0;20.0;"noise";0.706;"piaf";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00264_899";"0.0";4.8;20.0;"noise";0.65;"piaf";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00274_895";0.8;2.4;15.0;"Phanan";0.298;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00279_893";"0.0";2.1;15.0;"noise";0.4;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00284_891";0.5;3.3;15.0;"noise";0.534;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00289_890";0.7;4.5;15.0;"noise";0.514;"Phanan";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00294_888";3.6;3.7;16.0;"noise";0.35;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00299_886";1.0;5.0;15.0;"Phanan";0.29;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00304_884";3.2;3.3;15.0;"Phanan";0.246;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00309_882";"0.0";5.0;20.0;"noise";0.65;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00314_880";1.3;5.0;20.0;"noise";0.588;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00324_876";"0.0";4.8;20.0;"noise";0.632;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00329_874";"0.0";5.0;20.0;"noise";0.674;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00339_870";0.8;2.3;16.0;"noise";0.566;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00349_867";0.1;4.7;20.0;"noise";0.57;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00354_865";0.1;4.8;20.0;"noise";0.532;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00364_861";0.1;5.0;20.0;"noise";0.63;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_0_00369_859";0.2;3.4;20.0;"noise";0.7;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00000_000";"0.0";0.5;122.0;"noise";0.732;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00004_998";"0.0";0.5;114.0;"noise";0.686;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00009_996";"0.0";0.5;95.0;"noise";0.628;"Leppun";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00014_994";"0.0";0.5;161.0;"noise";0.646;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00019_992";"0.0";0.5;156.0;"noise";0.65;"Leppun";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00024_990";"0.0";0.5;150.0;"noise";0.634;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00029_989";"0.0";0.5;160.0;"noise";0.604;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00034_987";"0.0";0.5;114.0;"noise";0.728;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00039_985";"0.0";0.5;90.0;"noise";0.644;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00044_983";"0.0";0.5;108.0;"noise";0.606;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00049_981";"0.0";0.5;66.0;"noise";0.734;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00054_979";"0.0";0.5;79.0;"noise";0.692;"";"";"";"";""
