"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir90-2007-Pass2-Tron1-Chiro_1_00204_922";"0.0";5.0;11.0;"noise";0.894;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00209_920";0.9;5.0;11.0;"noise";0.88;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00214_918";"0.0";5.0;11.0;"noise";0.9;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00219_916";0.2;5.0;11.0;"noise";0.858;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00224_914";"0.0";5.0;11.0;"noise";0.832;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00229_912";0.1;5.0;11.0;"noise";0.874;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00234_910";0.8;5.0;13.0;"noise";0.796;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00239_909";0.1;5.0;14.0;"noise";0.91;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00244_907";0.1;5.0;13.0;"noise";0.834;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00249_905";"0.0";5.0;16.0;"noise";0.88;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00254_903";"0.0";5.0;14.0;"noise";0.82;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00259_901";"0.0";5.0;14.0;"noise";0.826;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00264_899";"0.0";5.0;16.0;"noise";0.868;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00269_897";0.1;5.0;14.0;"noise";0.792;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00274_895";0.3;5.0;15.0;"noise";0.876;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00279_893";"0.0";5.0;15.0;"noise";0.916;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00284_891";"0.0";5.0;15.0;"noise";0.938;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00289_890";"0.0";5.0;15.0;"noise";0.778;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00294_888";"0.0";5.0;16.0;"noise";0.894;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00299_886";"0.0";5.0;16.0;"noise";0.894;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00304_884";"0.0";5.0;15.0;"noise";0.912;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00309_882";"0.0";5.0;12.0;"noise";0.9;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00314_880";0.1;5.0;11.0;"noise";0.906;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00319_878";"0.0";5.0;11.0;"noise";0.834;"";"";"";"";""
