carre;annee;espece;abond
211057;2017;STRTUR;1
211057;2018;STRTUR;0
211075;2006;STRTUR;1
211075;2007;STRTUR;0
211075;2008;STRTUR;0
211075;2009;STRTUR;0
211075;2010;STRTUR;0
211075;2014;STRTUR;0
211114;2012;STRTUR;0
211114;2013;STRTUR;0
211114;2014;STRTUR;0
211114;2016;STRTUR;0
211114;2017;STRTUR;0
211114;2018;STRTUR;0
211165;2006;STRTUR;6
211165;2007;STRTUR;6
211165;2008;STRTUR;4
211176;2006;STRTUR;0
211176;2007;STRTUR;2
211176;2008;STRTUR;0
211176;2009;STRTUR;0
211176;2010;STRTUR;0
211176;2011;STRTUR;2
211176;2012;STRTUR;0
211176;2014;STRTUR;1
211176;2016;STRTUR;0
211224;2016;STRTUR;0
211224;2017;STRTUR;0
211224;2018;STRTUR;0
211252;2017;STRTUR;0
211252;2018;STRTUR;0
211271;2006;STRTUR;3
211271;2007;STRTUR;3
211271;2009;STRTUR;2
211271;2010;STRTUR;3
211271;2011;STRTUR;3
211271;2012;STRTUR;5
211271;2013;STRTUR;0
211271;2014;STRTUR;4
211271;2016;STRTUR;0
211274;2014;STRTUR;1
211274;2016;STRTUR;2
211274;2017;STRTUR;0
211274;2018;STRTUR;0
211306;2003;STRTUR;2
211306;2004;STRTUR;2
211306;2005;STRTUR;1
211306;2006;STRTUR;1
211306;2007;STRTUR;2
211306;2008;STRTUR;2
211306;2009;STRTUR;0
211306;2010;STRTUR;0
211306;2011;STRTUR;0
211306;2012;STRTUR;1
211306;2013;STRTUR;0
211306;2014;STRTUR;0
211306;2016;STRTUR;0
211306;2017;STRTUR;0
211306;2018;STRTUR;1
211374;2016;STRTUR;0
211374;2017;STRTUR;0
211374;2018;STRTUR;0
211376;2004;STRTUR;0
211376;2005;STRTUR;0
211376;2006;STRTUR;0
211376;2007;STRTUR;0
211376;2008;STRTUR;0
211376;2009;STRTUR;0
211376;2010;STRTUR;0
211376;2011;STRTUR;0
211434;2003;STRTUR;1
211434;2004;STRTUR;0
211434;2005;STRTUR;0
211434;2006;STRTUR;0
211434;2007;STRTUR;0
211434;2009;STRTUR;0
211452;2002;STRTUR;2
211452;2003;STRTUR;7
211452;2004;STRTUR;1
211452;2006;STRTUR;3
211452;2007;STRTUR;2
211452;2009;STRTUR;1
211452;2010;STRTUR;3
211452;2011;STRTUR;0
211452;2013;STRTUR;4
211452;2014;STRTUR;1
211452;2016;STRTUR;1
211491;2006;STRTUR;5
211491;2007;STRTUR;4
211491;2008;STRTUR;0
211491;2010;STRTUR;0
211491;2011;STRTUR;0
211491;2012;STRTUR;0
211491;2013;STRTUR;0
211491;2014;STRTUR;0
211491;2015;STRTUR;4
211491;2016;STRTUR;1
211491;2017;STRTUR;2
211491;2018;STRTUR;2
211493;2016;STRTUR;5
211493;2017;STRTUR;0
211493;2018;STRTUR;5
211498;2006;STRTUR;4
211498;2007;STRTUR;4
211498;2009;STRTUR;1
211542;2008;STRTUR;3
211542;2009;STRTUR;0
211542;2011;STRTUR;2
211542;2012;STRTUR;1
211542;2013;STRTUR;1
211542;2014;STRTUR;0
211542;2016;STRTUR;0
211542;2017;STRTUR;2
211542;2018;STRTUR;1
211555;2016;STRTUR;1
211555;2017;STRTUR;2
211559;2016;STRTUR;2
211559;2017;STRTUR;1
211559;2018;STRTUR;4
211566;2008;STRTUR;6
211566;2009;STRTUR;2
211566;2011;STRTUR;2
211566;2012;STRTUR;0
211566;2013;STRTUR;2
211566;2014;STRTUR;5
211566;2016;STRTUR;3
211566;2017;STRTUR;1
211566;2018;STRTUR;2
211621;2006;STRTUR;1
211621;2007;STRTUR;0
211621;2008;STRTUR;0
211621;2009;STRTUR;0
211621;2010;STRTUR;0
211621;2011;STRTUR;0
211621;2012;STRTUR;0
211621;2013;STRTUR;0
211621;2014;STRTUR;0
211813;2012;STRTUR;5
211813;2013;STRTUR;0
211813;2014;STRTUR;2
211813;2015;STRTUR;4
211813;2016;STRTUR;1
211813;2017;STRTUR;0
211813;2018;STRTUR;0
211815;2014;STRTUR;2
211835;2002;STRTUR;1
211835;2003;STRTUR;4
211993;2008;STRTUR;1
211993;2009;STRTUR;2
211993;2011;STRTUR;1
211993;2012;STRTUR;1
211993;2013;STRTUR;1
211993;2014;STRTUR;1
211993;2016;STRTUR;0
211993;2017;STRTUR;0
211993;2018;STRTUR;1
211997;2004;STRTUR;0
211997;2005;STRTUR;0
211997;2006;STRTUR;1
211997;2007;STRTUR;0
211997;2010;STRTUR;2
211997;2011;STRTUR;1
211997;2012;STRTUR;0
211997;2013;STRTUR;0
211997;2014;STRTUR;3
211997;2015;STRTUR;1
211997;2016;STRTUR;0
211997;2017;STRTUR;1
211997;2018;STRTUR;0
211999;2008;STRTUR;1
211999;2009;STRTUR;0
211999;2011;STRTUR;3
211999;2012;STRTUR;3
211999;2013;STRTUR;5
211999;2014;STRTUR;0
211999;2016;STRTUR;1
211999;2017;STRTUR;1
211999;2018;STRTUR;0
212014;2008;STRTUR;3
212014;2009;STRTUR;6
212014;2011;STRTUR;5
212014;2012;STRTUR;1
212014;2013;STRTUR;3
212014;2014;STRTUR;1
212054;2008;STRTUR;6
212054;2009;STRTUR;1
212054;2011;STRTUR;2
212054;2012;STRTUR;2
212054;2013;STRTUR;0
212054;2014;STRTUR;0
212091;2004;STRTUR;2
212091;2005;STRTUR;0
212091;2006;STRTUR;0
212091;2007;STRTUR;0
212091;2010;STRTUR;0
212091;2011;STRTUR;1
212091;2012;STRTUR;1
212091;2013;STRTUR;0
212091;2014;STRTUR;1
212091;2015;STRTUR;0
212091;2016;STRTUR;0
212091;2017;STRTUR;0
212091;2018;STRTUR;0
212189;2009;STRTUR;3
212189;2010;STRTUR;2
212189;2011;STRTUR;1
212189;2012;STRTUR;0
212189;2013;STRTUR;1
212189;2014;STRTUR;3
220037;2003;STRTUR;0
220037;2004;STRTUR;1
220037;2007;STRTUR;1
220037;2016;STRTUR;0
220080;2002;STRTUR;6
220080;2003;STRTUR;4
220080;2004;STRTUR;6
220080;2005;STRTUR;2
220080;2007;STRTUR;2
220099;2002;STRTUR;1
220099;2003;STRTUR;3
220099;2004;STRTUR;3
220099;2005;STRTUR;2
220099;2006;STRTUR;1
220099;2007;STRTUR;2
220099;2008;STRTUR;0
220099;2009;STRTUR;0
220099;2010;STRTUR;1
220099;2011;STRTUR;1
220099;2012;STRTUR;1
220099;2013;STRTUR;0
220099;2014;STRTUR;0
220196;2006;STRTUR;0
220196;2008;STRTUR;3
220375;2004;STRTUR;0
220375;2005;STRTUR;0
220375;2006;STRTUR;1
220375;2007;STRTUR;0
220375;2008;STRTUR;1
220375;2009;STRTUR;0
220375;2010;STRTUR;0
220375;2011;STRTUR;0
220375;2012;STRTUR;0
220375;2013;STRTUR;0
220375;2014;STRTUR;1
220430;2004;STRTUR;1
220430;2005;STRTUR;0
220430;2006;STRTUR;0
220430;2007;STRTUR;0
220430;2008;STRTUR;0
220545;2006;STRTUR;0
220545;2007;STRTUR;4
220545;2008;STRTUR;0
220545;2009;STRTUR;1
220545;2010;STRTUR;2
220583;2003;STRTUR;0
220583;2004;STRTUR;0
220583;2005;STRTUR;1
220583;2006;STRTUR;1
220583;2007;STRTUR;1
220583;2008;STRTUR;0
220583;2009;STRTUR;1
220583;2010;STRTUR;0
220583;2011;STRTUR;1
220583;2012;STRTUR;1
220595;2003;STRTUR;0
220595;2004;STRTUR;4
220595;2005;STRTUR;2
220595;2006;STRTUR;2
220595;2007;STRTUR;1
220595;2008;STRTUR;3
220595;2009;STRTUR;4
220595;2010;STRTUR;2
220595;2011;STRTUR;2
220657;2002;STRTUR;0
220657;2003;STRTUR;2
220657;2004;STRTUR;1
220657;2006;STRTUR;1
220657;2007;STRTUR;4
220657;2008;STRTUR;2
220657;2009;STRTUR;0
220657;2010;STRTUR;0
220657;2012;STRTUR;2
220750;2003;STRTUR;0
220750;2005;STRTUR;1
220750;2006;STRTUR;0
220810;2009;STRTUR;2
220810;2010;STRTUR;0
220810;2011;STRTUR;0
220810;2012;STRTUR;0
220814;2004;STRTUR;1
220814;2005;STRTUR;3
220814;2006;STRTUR;0
220814;2008;STRTUR;0
220814;2009;STRTUR;0
220814;2010;STRTUR;0
220814;2011;STRTUR;0
220901;2003;STRTUR;5
220901;2004;STRTUR;2
220901;2005;STRTUR;4
220901;2006;STRTUR;3
220901;2007;STRTUR;3
220901;2008;STRTUR;3
220901;2009;STRTUR;2
220901;2010;STRTUR;5
220901;2011;STRTUR;5
220963;2002;STRTUR;3
220963;2003;STRTUR;7
220963;2004;STRTUR;5
220963;2005;STRTUR;6
220963;2006;STRTUR;3
220963;2007;STRTUR;8
220963;2008;STRTUR;6
220963;2010;STRTUR;4
220963;2011;STRTUR;6
220963;2013;STRTUR;4
220963;2014;STRTUR;3
221082;2002;STRTUR;9
221082;2003;STRTUR;3
221175;2002;STRTUR;5
221175;2003;STRTUR;6
221175;2005;STRTUR;8
221175;2006;STRTUR;1
221175;2008;STRTUR;3
221175;2009;STRTUR;0
221175;2011;STRTUR;4
221486;2006;STRTUR;0
221486;2007;STRTUR;0
221486;2008;STRTUR;0
221486;2009;STRTUR;1
221486;2010;STRTUR;0
221631;2009;STRTUR;1
230068;2002;STRTUR;4
230068;2003;STRTUR;5
230068;2004;STRTUR;7
230068;2005;STRTUR;4
230068;2006;STRTUR;4
230068;2007;STRTUR;4
230068;2008;STRTUR;4
230068;2009;STRTUR;10
230068;2010;STRTUR;3
230068;2011;STRTUR;3
230068;2012;STRTUR;3
230110;2002;STRTUR;7
230110;2004;STRTUR;5
230110;2005;STRTUR;5
230110;2006;STRTUR;4
230110;2007;STRTUR;6
230110;2008;STRTUR;4
230110;2009;STRTUR;4
230110;2010;STRTUR;3
230110;2011;STRTUR;4
230110;2012;STRTUR;5
230110;2013;STRTUR;3
230110;2014;STRTUR;7
230110;2015;STRTUR;3
230110;2018;STRTUR;0
230139;2010;STRTUR;2
230139;2011;STRTUR;2
230139;2012;STRTUR;3
230139;2013;STRTUR;1
230139;2014;STRTUR;5
230139;2015;STRTUR;6
230139;2017;STRTUR;3
230139;2018;STRTUR;1
230174;2006;STRTUR;3
230174;2007;STRTUR;5
230174;2008;STRTUR;5
230174;2009;STRTUR;3
230174;2010;STRTUR;0
230174;2011;STRTUR;4
230174;2012;STRTUR;5
230174;2013;STRTUR;3
230174;2014;STRTUR;2
230174;2015;STRTUR;2
230222;2001;STRTUR;2
230222;2002;STRTUR;5
230222;2003;STRTUR;1
230222;2004;STRTUR;5
230222;2005;STRTUR;5
230222;2006;STRTUR;1
230222;2007;STRTUR;0
230222;2008;STRTUR;1
230281;2010;STRTUR;3
230281;2011;STRTUR;1
230281;2012;STRTUR;0
230281;2013;STRTUR;0
230281;2014;STRTUR;1
230281;2015;STRTUR;1
230281;2017;STRTUR;0
230281;2018;STRTUR;0
230354;2002;STRTUR;3
230354;2003;STRTUR;5
230354;2004;STRTUR;8
230354;2005;STRTUR;15
230354;2006;STRTUR;4
230354;2007;STRTUR;10
230354;2008;STRTUR;6
230354;2009;STRTUR;7
230354;2010;STRTUR;6
230354;2011;STRTUR;3
230354;2012;STRTUR;7
230354;2013;STRTUR;10
230354;2014;STRTUR;11
230354;2015;STRTUR;11
230354;2018;STRTUR;0
230389;2002;STRTUR;1
230389;2003;STRTUR;1
230389;2004;STRTUR;0
230389;2005;STRTUR;2
230414;2012;STRTUR;1
230414;2013;STRTUR;1
230437;2002;STRTUR;0
230437;2003;STRTUR;0
230437;2004;STRTUR;1
230437;2005;STRTUR;0
230437;2006;STRTUR;0
230437;2007;STRTUR;0
230438;2002;STRTUR;1
230438;2003;STRTUR;1
230438;2004;STRTUR;0
230438;2005;STRTUR;0
230438;2006;STRTUR;0
230438;2007;STRTUR;3
230438;2008;STRTUR;0
230438;2009;STRTUR;1
230438;2010;STRTUR;0
230438;2011;STRTUR;0
230438;2012;STRTUR;0
230438;2013;STRTUR;1
230438;2014;STRTUR;3
230438;2015;STRTUR;3
230438;2018;STRTUR;0
230439;2001;STRTUR;1
230439;2002;STRTUR;2
230439;2003;STRTUR;0
230439;2004;STRTUR;1
230439;2005;STRTUR;2
230515;2003;STRTUR;2
230515;2004;STRTUR;1
230515;2005;STRTUR;3
230515;2006;STRTUR;3
230515;2007;STRTUR;1
230530;2006;STRTUR;0
230530;2007;STRTUR;0
230530;2008;STRTUR;0
230530;2009;STRTUR;0
230530;2010;STRTUR;0
230530;2011;STRTUR;0
230530;2012;STRTUR;0
230530;2013;STRTUR;0
230530;2014;STRTUR;0
230530;2015;STRTUR;0
230601;2003;STRTUR;2
230601;2004;STRTUR;3
230601;2005;STRTUR;0
230679;2003;STRTUR;4
230679;2004;STRTUR;4
230679;2005;STRTUR;6
230679;2006;STRTUR;3
230679;2007;STRTUR;2
230679;2008;STRTUR;6
230679;2009;STRTUR;4
230679;2010;STRTUR;2
230679;2011;STRTUR;6
230679;2012;STRTUR;3
230679;2013;STRTUR;0
230679;2014;STRTUR;5
230679;2015;STRTUR;1
230724;2002;STRTUR;0
230724;2003;STRTUR;2
230724;2004;STRTUR;0
230724;2005;STRTUR;1
230724;2006;STRTUR;1
230724;2007;STRTUR;3
230729;2012;STRTUR;0
230729;2013;STRTUR;0
230729;2014;STRTUR;2
230729;2015;STRTUR;0
230866;2002;STRTUR;0
230866;2003;STRTUR;0
230866;2004;STRTUR;5
230866;2006;STRTUR;0
230912;2018;STRTUR;0
230913;2002;STRTUR;0
230913;2003;STRTUR;0
230913;2004;STRTUR;1
230913;2005;STRTUR;1
230913;2006;STRTUR;8
230913;2007;STRTUR;0
230913;2008;STRTUR;0
230913;2009;STRTUR;1
230913;2010;STRTUR;4
230913;2011;STRTUR;1
230913;2012;STRTUR;4
230913;2013;STRTUR;0
230913;2014;STRTUR;0
230913;2015;STRTUR;0
231011;2003;STRTUR;0
231011;2004;STRTUR;0
231097;2006;STRTUR;2
231097;2007;STRTUR;1
231097;2008;STRTUR;2
231097;2009;STRTUR;1
231097;2010;STRTUR;1
231097;2011;STRTUR;3
231097;2012;STRTUR;2
231097;2013;STRTUR;0
231097;2014;STRTUR;2
231097;2015;STRTUR;2
231345;2002;STRTUR;0
231345;2003;STRTUR;0
231345;2004;STRTUR;0
240115;2005;STRTUR;9
240115;2006;STRTUR;9
240782;2003;STRTUR;1
240782;2004;STRTUR;1
240782;2005;STRTUR;2
240782;2006;STRTUR;6
240782;2007;STRTUR;0
240782;2008;STRTUR;3
240854;2004;STRTUR;5
240854;2006;STRTUR;2
240990;2018;STRTUR;4
241147;2018;STRTUR;0
241165;2002;STRTUR;2
241165;2003;STRTUR;1
241165;2004;STRTUR;0
241165;2005;STRTUR;2
241165;2006;STRTUR;2
241165;2007;STRTUR;1
241165;2008;STRTUR;1
241165;2009;STRTUR;2
241657;2003;STRTUR;3
241657;2004;STRTUR;7
241657;2005;STRTUR;6
241657;2006;STRTUR;6
241657;2007;STRTUR;6
241666;2004;STRTUR;3
241666;2005;STRTUR;5
241666;2006;STRTUR;0
241666;2007;STRTUR;4
241666;2009;STRTUR;4
241666;2010;STRTUR;1
241666;2011;STRTUR;3
241724;2004;STRTUR;7
241724;2005;STRTUR;14
241724;2006;STRTUR;8
241724;2007;STRTUR;0
241724;2008;STRTUR;4
241844;2016;STRTUR;0
241844;2018;STRTUR;1
241934;2016;STRTUR;2
241934;2018;STRTUR;0
241956;2018;STRTUR;4
242007;2002;STRTUR;7
242007;2003;STRTUR;3
242007;2004;STRTUR;10
242007;2005;STRTUR;8
242007;2006;STRTUR;8
242007;2007;STRTUR;10
242007;2008;STRTUR;5
242007;2009;STRTUR;7
242007;2010;STRTUR;3
242007;2011;STRTUR;9
242007;2012;STRTUR;6
242007;2013;STRTUR;10
242244;2018;STRTUR;3
250021;2018;STRTUR;0
250029;2015;STRTUR;0
250029;2016;STRTUR;0
250029;2017;STRTUR;0
250029;2018;STRTUR;0
250067;2012;STRTUR;0
250067;2013;STRTUR;0
250067;2014;STRTUR;0
250099;2002;STRTUR;0
250099;2003;STRTUR;0
250099;2006;STRTUR;0
250099;2007;STRTUR;0
250099;2015;STRTUR;1
250099;2016;STRTUR;1
250099;2017;STRTUR;0
250099;2018;STRTUR;0
250175;2002;STRTUR;0
250175;2003;STRTUR;0
250175;2004;STRTUR;0
250175;2005;STRTUR;0
250175;2006;STRTUR;0
250175;2007;STRTUR;0
250327;2003;STRTUR;0
250327;2007;STRTUR;0
250327;2008;STRTUR;0
250343;2009;STRTUR;0
250343;2010;STRTUR;0
250343;2011;STRTUR;0
250343;2012;STRTUR;0
250343;2013;STRTUR;0
250343;2014;STRTUR;0
250343;2015;STRTUR;0
250343;2016;STRTUR;0
250343;2017;STRTUR;0
250343;2018;STRTUR;0
250383;2009;STRTUR;0
250392;2015;STRTUR;0
250392;2016;STRTUR;0
250392;2017;STRTUR;2
250392;2018;STRTUR;0
250393;2009;STRTUR;0
250393;2010;STRTUR;0
250393;2011;STRTUR;0
250393;2012;STRTUR;0
250393;2013;STRTUR;0
250393;2014;STRTUR;0
250393;2015;STRTUR;0
250393;2016;STRTUR;0
250393;2017;STRTUR;0
250393;2018;STRTUR;0
250406;2002;STRTUR;0
250406;2003;STRTUR;0
250406;2005;STRTUR;0
250416;2008;STRTUR;0
250416;2009;STRTUR;0
250416;2010;STRTUR;0
250416;2011;STRTUR;0
250416;2012;STRTUR;0
250416;2013;STRTUR;0
250416;2014;STRTUR;0
250416;2015;STRTUR;0
250416;2016;STRTUR;0
250416;2017;STRTUR;0
250416;2018;STRTUR;0
250476;2011;STRTUR;0
250476;2013;STRTUR;0
250476;2014;STRTUR;0
250476;2015;STRTUR;0
250476;2016;STRTUR;0
250476;2017;STRTUR;0
250476;2018;STRTUR;0
250484;2002;STRTUR;1
250484;2003;STRTUR;0
250484;2004;STRTUR;0
250484;2005;STRTUR;0
250484;2006;STRTUR;2
250503;2008;STRTUR;0
250503;2009;STRTUR;0
250503;2010;STRTUR;0
250503;2011;STRTUR;0
250503;2012;STRTUR;0
250503;2013;STRTUR;0
250503;2014;STRTUR;0
250664;2001;STRTUR;1
250664;2002;STRTUR;4
250664;2003;STRTUR;0
250664;2004;STRTUR;1
250664;2005;STRTUR;0
250664;2006;STRTUR;2
250664;2007;STRTUR;7
250664;2008;STRTUR;2
250664;2009;STRTUR;2
250664;2010;STRTUR;0
250664;2011;STRTUR;4
250664;2012;STRTUR;2
250685;2009;STRTUR;2
250685;2010;STRTUR;2
250685;2011;STRTUR;1
250685;2012;STRTUR;2
250685;2013;STRTUR;1
250698;2008;STRTUR;0
250698;2009;STRTUR;0
250698;2010;STRTUR;0
250698;2011;STRTUR;0
250698;2013;STRTUR;0
250749;2002;STRTUR;0
250749;2003;STRTUR;0
250749;2004;STRTUR;1
250749;2006;STRTUR;0
250749;2007;STRTUR;0
250749;2008;STRTUR;0
250749;2011;STRTUR;0
250749;2012;STRTUR;0
250749;2013;STRTUR;0
250749;2014;STRTUR;0
250749;2015;STRTUR;0
250749;2016;STRTUR;0
250749;2017;STRTUR;0
250749;2018;STRTUR;0
250791;2006;STRTUR;0
250791;2007;STRTUR;0
250815;2011;STRTUR;0
250839;2004;STRTUR;0
250839;2005;STRTUR;0
250839;2006;STRTUR;0
250843;2002;STRTUR;2
250843;2003;STRTUR;0
250843;2004;STRTUR;0
250843;2005;STRTUR;1
250843;2007;STRTUR;0
250843;2008;STRTUR;0
250843;2009;STRTUR;0
250843;2010;STRTUR;0
250843;2012;STRTUR;0
250907;2003;STRTUR;0
250907;2004;STRTUR;0
250907;2005;STRTUR;0
250907;2006;STRTUR;0
250913;2003;STRTUR;2
250913;2004;STRTUR;2
250913;2005;STRTUR;2
250913;2006;STRTUR;0
250913;2007;STRTUR;0
250913;2008;STRTUR;7
250913;2009;STRTUR;1
250913;2010;STRTUR;3
250913;2016;STRTUR;0
250913;2017;STRTUR;0
250913;2018;STRTUR;0
250992;2002;STRTUR;0
250992;2003;STRTUR;0
250992;2004;STRTUR;0
250992;2005;STRTUR;0
250992;2006;STRTUR;0
250992;2007;STRTUR;0
250992;2008;STRTUR;0
250992;2009;STRTUR;0
250992;2010;STRTUR;0
250992;2011;STRTUR;0
250992;2012;STRTUR;0
250992;2018;STRTUR;0
251005;2008;STRTUR;0
251047;2003;STRTUR;0
251047;2004;STRTUR;0
251047;2005;STRTUR;1
251047;2006;STRTUR;0
251047;2007;STRTUR;1
251047;2008;STRTUR;0
251047;2009;STRTUR;0
251047;2010;STRTUR;0
251047;2011;STRTUR;0
251047;2012;STRTUR;0
251047;2013;STRTUR;0
251047;2014;STRTUR;0
251047;2015;STRTUR;0
251047;2016;STRTUR;0
251047;2017;STRTUR;0
251047;2018;STRTUR;0
251093;2018;STRTUR;0
251102;2002;STRTUR;0
251102;2003;STRTUR;0
251102;2004;STRTUR;0
251102;2005;STRTUR;0
251102;2006;STRTUR;0
251102;2007;STRTUR;0
251102;2008;STRTUR;0
251146;2002;STRTUR;0
251146;2003;STRTUR;0
251146;2004;STRTUR;0
251146;2005;STRTUR;0
251146;2006;STRTUR;0
251146;2007;STRTUR;0
251146;2008;STRTUR;0
251146;2009;STRTUR;0
251146;2010;STRTUR;0
251146;2011;STRTUR;0
251146;2012;STRTUR;0
251155;2011;STRTUR;0
251155;2014;STRTUR;0
251155;2015;STRTUR;0
251155;2016;STRTUR;0
251155;2017;STRTUR;0
251155;2018;STRTUR;0
251170;2003;STRTUR;0
251170;2005;STRTUR;1
251170;2006;STRTUR;0
251170;2007;STRTUR;0
251170;2008;STRTUR;0
251170;2009;STRTUR;0
251170;2010;STRTUR;0
251170;2011;STRTUR;0
251170;2012;STRTUR;0
251170;2013;STRTUR;0
251170;2014;STRTUR;0
251170;2015;STRTUR;0
251170;2016;STRTUR;0
251170;2017;STRTUR;0
251170;2018;STRTUR;0
251176;2002;STRTUR;0
251176;2003;STRTUR;0
251176;2004;STRTUR;0
251176;2005;STRTUR;0
251176;2006;STRTUR;0
251176;2007;STRTUR;0
251176;2008;STRTUR;0
251176;2009;STRTUR;0
251176;2012;STRTUR;0
251176;2013;STRTUR;0
251210;2011;STRTUR;0
251222;2014;STRTUR;0
251222;2015;STRTUR;0
251222;2016;STRTUR;0
251222;2017;STRTUR;0
251222;2018;STRTUR;0
260022;2011;STRTUR;0
260022;2012;STRTUR;1
260022;2013;STRTUR;2
260022;2014;STRTUR;0
260022;2015;STRTUR;2
260022;2016;STRTUR;2
260022;2017;STRTUR;2
260022;2018;STRTUR;4
260040;2011;STRTUR;2
260040;2012;STRTUR;2
260040;2013;STRTUR;3
260040;2014;STRTUR;5
260040;2015;STRTUR;0
260040;2016;STRTUR;4
260040;2017;STRTUR;2
260040;2018;STRTUR;1
260041;2004;STRTUR;2
260041;2005;STRTUR;4
260041;2006;STRTUR;1
260041;2007;STRTUR;2
260041;2008;STRTUR;3
260041;2009;STRTUR;1
260041;2010;STRTUR;2
260041;2011;STRTUR;4
260041;2012;STRTUR;2
260041;2013;STRTUR;1
260041;2014;STRTUR;2
260041;2015;STRTUR;1
260043;2003;STRTUR;1
260043;2004;STRTUR;1
260043;2005;STRTUR;1
260043;2017;STRTUR;1
260043;2018;STRTUR;0
260113;2014;STRTUR;2
260113;2015;STRTUR;8
260113;2016;STRTUR;0
260113;2017;STRTUR;2
260113;2018;STRTUR;1
260117;2003;STRTUR;0
260117;2004;STRTUR;10
260117;2005;STRTUR;0
260117;2006;STRTUR;2
260117;2007;STRTUR;13
260117;2008;STRTUR;1
260117;2009;STRTUR;6
260117;2015;STRTUR;1
260117;2016;STRTUR;0
260117;2017;STRTUR;0
260117;2018;STRTUR;0
260145;2003;STRTUR;4
260145;2004;STRTUR;1
260145;2005;STRTUR;5
260145;2006;STRTUR;0
260145;2007;STRTUR;2
260145;2008;STRTUR;1
260145;2009;STRTUR;1
260145;2010;STRTUR;1
260145;2017;STRTUR;0
260145;2018;STRTUR;0
260172;2008;STRTUR;5
260172;2009;STRTUR;3
260172;2010;STRTUR;3
260172;2011;STRTUR;4
260172;2012;STRTUR;3
260172;2013;STRTUR;2
260172;2014;STRTUR;2
260172;2015;STRTUR;2
260172;2016;STRTUR;0
260172;2017;STRTUR;1
260172;2018;STRTUR;0
260195;2009;STRTUR;0
260195;2010;STRTUR;0
260195;2012;STRTUR;0
260195;2013;STRTUR;0
260195;2015;STRTUR;0
260195;2016;STRTUR;0
260195;2017;STRTUR;0
260195;2018;STRTUR;0
260234;2005;STRTUR;0
260234;2006;STRTUR;0
260234;2007;STRTUR;0
260234;2008;STRTUR;0
260234;2009;STRTUR;0
260234;2010;STRTUR;0
260234;2011;STRTUR;0
260234;2013;STRTUR;0
260234;2014;STRTUR;0
260234;2015;STRTUR;0
260234;2017;STRTUR;0
260234;2018;STRTUR;0
260254;2012;STRTUR;0
260254;2015;STRTUR;1
260254;2016;STRTUR;3
260254;2017;STRTUR;2
260288;2017;STRTUR;0
260288;2018;STRTUR;0
260304;2003;STRTUR;3
260304;2004;STRTUR;4
260304;2005;STRTUR;1
260304;2007;STRTUR;2
260304;2009;STRTUR;2
260313;2007;STRTUR;0
260313;2008;STRTUR;0
260313;2009;STRTUR;0
260313;2010;STRTUR;0
260313;2012;STRTUR;0
260313;2015;STRTUR;0
260323;2003;STRTUR;0
260323;2004;STRTUR;1
260323;2006;STRTUR;1
260325;2003;STRTUR;4
260325;2004;STRTUR;4
260325;2005;STRTUR;0
260325;2006;STRTUR;3
260325;2007;STRTUR;1
260325;2008;STRTUR;3
260325;2009;STRTUR;2
260325;2010;STRTUR;5
260325;2011;STRTUR;2
260325;2012;STRTUR;2
260333;2007;STRTUR;0
260333;2008;STRTUR;0
260333;2009;STRTUR;0
260333;2010;STRTUR;0
260333;2011;STRTUR;0
260333;2014;STRTUR;0
260333;2017;STRTUR;0
260333;2018;STRTUR;0
260364;2008;STRTUR;0
260364;2009;STRTUR;0
260364;2010;STRTUR;0
260386;2004;STRTUR;0
260386;2005;STRTUR;0
260386;2006;STRTUR;0
260386;2007;STRTUR;0
260386;2008;STRTUR;0
260386;2009;STRTUR;0
260386;2010;STRTUR;0
260386;2011;STRTUR;0
260386;2012;STRTUR;0
260386;2013;STRTUR;0
260386;2014;STRTUR;0
260386;2015;STRTUR;0
260386;2016;STRTUR;0
260386;2017;STRTUR;0
260386;2018;STRTUR;0
260391;2005;STRTUR;0
260391;2006;STRTUR;0
260391;2007;STRTUR;0
260391;2008;STRTUR;0
260391;2009;STRTUR;0
260391;2010;STRTUR;0
260391;2012;STRTUR;0
260391;2013;STRTUR;0
260391;2014;STRTUR;0
260391;2015;STRTUR;0
260391;2016;STRTUR;0
260391;2017;STRTUR;0
260391;2018;STRTUR;0
260398;2004;STRTUR;2
260398;2005;STRTUR;0
260398;2006;STRTUR;2
260398;2007;STRTUR;5
260398;2008;STRTUR;2
260398;2009;STRTUR;1
260398;2010;STRTUR;2
260398;2011;STRTUR;0
260398;2012;STRTUR;1
260398;2013;STRTUR;3
260398;2014;STRTUR;2
260398;2015;STRTUR;0
260398;2016;STRTUR;2
260398;2017;STRTUR;0
260398;2018;STRTUR;0
260426;2003;STRTUR;0
260426;2004;STRTUR;0
260426;2005;STRTUR;2
260426;2006;STRTUR;0
260426;2007;STRTUR;3
260426;2008;STRTUR;0
260429;2007;STRTUR;0
260429;2008;STRTUR;0
260429;2009;STRTUR;0
260429;2010;STRTUR;0
260429;2011;STRTUR;0
260429;2012;STRTUR;0
260429;2013;STRTUR;0
260429;2014;STRTUR;0
260429;2015;STRTUR;0
260429;2016;STRTUR;0
260429;2017;STRTUR;0
260429;2018;STRTUR;0
260461;2003;STRTUR;0
260461;2004;STRTUR;0
260461;2005;STRTUR;0
260461;2006;STRTUR;0
260461;2007;STRTUR;0
260461;2008;STRTUR;0
