"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir90-2007-Pass2-Tron3-Chiro_0_00169_935"	"noise"	0	0.4	204	0.776	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.38	0	0.002	0.044	0	0.002	0.01	0.008	0.084	0	0.014	0.004	0.008	0.078	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.38	0.999999999998009	""	""	3	2569.935	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00174_933"	"noise"	0	0.5	146	0.674	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.384	0	0.002	0.046	0	0.004	0.008	0.008	0.116	0	0.008	0.004	0.006	0.086	0.004	0	0.008	0	0	0	0.04	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.016	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.384	0.999724430771012	""	""	3	2574.933	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00179_931"	"noise"	0	0.4	204	0.792	"Pippip"	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.386	0	0.002	0.044	0	0.002	0.01	0.008	0.084	0	0.014	0.004	0.008	0.074	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.386	0.991958765063806	""	""	3	2579.931	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00184_930"	"noise"	0	0.5	145	0.69	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.388	0	0.002	0.042	0	0.004	0.008	0.008	0.11	0	0.008	0.004	0.006	0.09	0.004	0	0.008	0	0	0	0.042	0	0	0	0.002	0	0	0	0.008	0	0.008	0.01	0.016	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.388	0.999956405129122	""	""	3	2584.93	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00189_928"	"noise"	0	0.5	125	0.666	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0.002	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.39	0	0.002	0.044	0	0.006	0.008	0.008	0.11	0	0.006	0.004	0.006	0.08	0.004	0	0.008	0	0	0	0.038	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.046	0	0	0	0.002	0	0	0.002	"noise"	0.39	0.999998901060586	""	""	3	2589.928	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00194_926"	"noise"	0	0.5	133	0.666	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0	0.002	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.386	0	0.002	0.044	0	0.006	0.008	0.008	0.11	0	0.006	0.004	0.006	0.082	0.004	0	0.008	0	0	0	0.04	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.046	0	0	0	0.002	0	0	0.002	"noise"	0.386	0.999999999943393	""	""	3	2594.926	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00199_924"	"noise"	0	0.5	136	0.696	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.392	0	0.002	0.044	0	0.004	0.008	0.008	0.102	0	0.008	0.004	0.006	0.084	0.004	0	0.008	0	0	0	0.042	0	0	0	0.002	0	0	0	0.008	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.392	0.999999816173994	""	""	3	2599.924	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00204_922"	"noise"	0.4	0.5	129	0.664	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.002	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.4	0	0.002	0.036	0	0.004	0.008	0.008	0.096	0	0.01	0.004	0.008	0.078	0.004	0	0.006	0	0	0	0.046	0	0	0	0.002	0	0	0	0.01	0	0.006	0.01	0.012	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.4	0.4	""	""	3	2604.922	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00209_920"	"noise"	0	0.5	130	0.678	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.394	0	0.002	0.044	0	0.004	0.008	0.008	0.11	0	0.008	0.004	0.006	0.082	0.004	0	0.008	0	0	0	0.038	0	0	0	0.002	0	0	0	0.008	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.394	0.0390596202590985	""	""	3	2609.92	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00214_918"	"noise"	0	0.5	130	0.674	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.392	0	0.002	0.044	0	0.004	0.008	0.008	0.11	0	0.008	0.004	0.006	0.082	0.004	0	0.008	0	0	0	0.038	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.392	0.999994629475196	""	""	3	2614.918	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00219_916"	"noise"	0	0.5	130	0.656	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.392	0	0.002	0.042	0	0.008	0.008	0.008	0.106	0	0.004	0.004	0.008	0.08	0.004	0	0.008	0	0	0	0.038	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.392	0.999999681228614	""	""	3	2619.916	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00224_914"	"noise"	0	0.5	130	0.692	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.396	0	0.002	0.04	0	0.004	0.008	0.008	0.104	0	0.008	0.004	0.006	0.086	0.004	0	0.008	0	0	0	0.04	0	0	0	0.002	0	0	0	0.008	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.044	0	0	0	0.002	0	0	0.002	"noise"	0.396	0.999962555674798	""	""	3	2624.914	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00229_912"	"noise"	0	0.4	204	0.792	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.386	0	0.002	0.044	0	0.002	0.01	0.008	0.084	0	0.014	0.004	0.008	0.074	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.386	0.994833346899638	""	""	3	2629.912	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00234_910"	"noise"	0	0.5	129	0.564	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.04	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.006	0	0.012	0	0	0.006	0	0	0.002	0	0.028	0	0.404	0	0.002	0.04	0	0.008	0.012	0.008	0.102	0	0.004	0.004	0.01	0.074	0.004	0	0.006	0	0	0	0.032	0	0	0	0.002	0	0	0	0.014	0	0.008	0.01	0.008	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.404	0.999998062940102	""	""	3	2634.91	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00239_909"	"noise"	0	0.3	204	0.774	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.382	0	0.002	0.044	0	0.002	0.01	0.008	0.076	0	0.02	0.004	0.006	0.08	0.004	0	0.008	0	0	0	0.036	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.382	0.999999928927334	""	""	3	2639.909	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00244_907"	"noise"	0.1	0.5	204	0.804	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.384	0	0.002	0.044	0	0.002	0.01	0.008	0.082	0	0.014	0.004	0.008	0.074	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.384	0.384	""	""	3	2644.907	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00249_905"	"noise"	0.4	0.5	111	0.632	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0.006	0	0.012	0	0	0.004	0	0	0.002	0	0.028	0	0.396	0	0.002	0.036	0	0.006	0.012	0.008	0.092	0	0.008	0.004	0.008	0.076	0.004	0	0.004	0	0	0	0.042	0	0	0	0.002	0	0	0	0.012	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.05	0	0	0	0.002	0	0	0.002	"noise"	0.396	0.999999999999036	""	""	3	2649.905	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00254_903"	"noise"	0.4	0.5	111	0.666	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0.002	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.394	0	0.002	0.038	0	0.004	0.008	0.008	0.096	0	0.01	0.004	0.006	0.078	0.004	0	0.006	0	0	0	0.044	0	0	0	0.002	0	0	0	0.012	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.394	0.999982673716478	""	""	3	2654.903	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00259_901"	"noise"	0	0.5	96	0.666	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.002	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.38	0	0.002	0.04	0	0.008	0.008	0.008	0.108	0	0.006	0.004	0.006	0.072	0.006	0	0.008	0	0	0	0.032	0	0	0	0.002	0	0	0	0.02	0	0.012	0.01	0.02	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.38	0.996153687525733	""	""	3	2659.901	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00264_899"	"noise"	0.1	0.5	204	0.79	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0.002	0	0.004	0	0.008	0	0	0.004	0	0	0	0	0.026	0	0.386	0	0.002	0.044	0	0.002	0.01	0.008	0.084	0	0.014	0.004	0.008	0.074	0.004	0	0.008	0	0	0	0.034	0	0	0	0	0	0	0	0.008	0	0.008	0.01	0.018	0.006	0.004	0.01	0.004	0.052	0	0	0	0.002	0	0	0.002	"noise"	0.386	0.999999685470773	""	""	3	2664.899	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00269_897"	"noise"	0.2	0.5	83	0.684	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.052	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.082	0	0.002	0	0.006	0	0.012	0	0	0.006	0	0.006	0.004	0	0.042	0.002	0.362	0	0.004	0.018	0	0.016	0.012	0.008	0.106	0	0.016	0.012	0.006	0.066	0.006	0	0.008	0	0	0	0.02	0	0	0	0.002	0	0	0	0.002	0.004	0.002	0.012	0.016	0.006	0.012	0.012	0.004	0.042	0	0	0	0.002	0	0	0.004	"noise"	0.362	0.999248073929963	""	""	3	2669.897	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00274_895"	"noise"	0.4	0.5	111	0.646	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.398	0	0.002	0.036	0	0.006	0.01	0.008	0.09	0	0.008	0.004	0.008	0.076	0.004	0	0.006	0	0	0	0.044	0	0	0	0.002	0	0	0	0.012	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.05	0	0	0	0.002	0	0	0.002	"noise"	0.398	0.502746541329827	""	""	3	2674.895	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00279_893"	"noise"	0.3	0.5	138	0.64	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.006	0	0.01	0	0	0.004	0	0	0.002	0	0.028	0	0.394	0	0.002	0.04	0	0.006	0.012	0.008	0.094	0	0.014	0.004	0.008	0.078	0.004	0	0.006	0	0	0	0.048	0	0	0	0.002	0	0	0	0.01	0	0.006	0.01	0.014	0.006	0.004	0.01	0.004	0.048	0	0	0	0.002	0	0	0.002	"noise"	0.394	0.18614522483056	""	""	3	2679.893	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00284_891"	"noise"	0.4	0.5	111	0.588	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.038	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0.006	0	0.012	0	0	0.004	0	0	0.002	0	0.028	0	0.404	0	0.002	0.034	0	0.006	0.012	0.008	0.092	0	0.008	0.004	0.01	0.076	0.004	0	0.004	0	0	0	0.038	0	0	0	0.002	0	0	0	0.014	0	0.008	0.01	0.008	0.006	0.004	0.01	0.004	0.05	0	0	0	0.002	0	0	0.002	"noise"	0.404	0.28374896024474	""	""	3	2684.891	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00289_890"	"noise"	0.4	0.5	111	0.682	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.396	0	0.002	0.038	0	0.004	0.008	0.008	0.096	0	0.012	0.004	0.006	0.08	0.004	0	0.006	0	0	0	0.044	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.046	0	0	0	0.002	0	0	0.002	"noise"	0.396	0.992846854799698	""	""	3	2689.89	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00294_888"	"noise"	0.3	0.5	96	0.502	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.038	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.072	0	0	0	0.006	0	0.012	0	0	0.006	0	0	0.002	0	0.026	0	0.408	0	0.002	0.034	0	0.008	0.012	0.008	0.082	0	0.014	0.004	0.01	0.066	0.006	0	0.004	0	0	0	0.032	0	0	0	0.002	0	0	0	0.028	0	0.01	0.01	0.014	0.006	0.004	0.01	0.004	0.05	0	0	0	0.002	0	0	0.002	"noise"	0.408	0.311487818015057	""	""	3	2694.888	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00299_886"	"noise"	0.4	0.5	111	0.68	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0.002	0	0.006	0	0.008	0	0	0.004	0	0	0.002	0	0.028	0	0.396	0	0.002	0.038	0	0.004	0.008	0.008	0.096	0	0.012	0.004	0.006	0.08	0.004	0	0.006	0	0	0	0.044	0	0	0	0.002	0	0	0	0.01	0	0.008	0.01	0.014	0.006	0.004	0.01	0.004	0.046	0	0	0	0.002	0	0	0.002	"noise"	0.396	0.31598563210615	""	""	3	2699.886	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_0_00304_884"	"noise"	0	0.1	111	0.564	""	""	""	""	""	"58178283460bba000e523917"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.038	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0.006	0	0.012	0	0	0.006	0	0	0.002	0	0.028	0	0.404	0	0.002	0.034	0	0.006	0.012	0.008	0.088	0	0.01	0.004	0.01	0.074	0.004	0	0.004	0	0	0	0.036	0	0	0	0.002	0	0	0	0.016	0	0.008	0.01	0.01	0.006	0.004	0.01	0.004	0.05	0	0	0	0.002	0	0	0.002	"noise"	0.404	0.410237456228946	""	""	3	2704.884	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00000_000"	"noise"	0.1	5	15	0.778	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.144	0	0.016	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.304	0	0.006	0.002	0	0.044	0.02	0.008	0.138	0.014	0.008	0	0.004	0.032	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.046	0.012	0.02	0.002	0.016	0	0.078	0	0	0	0.002	0	0	0	"noise"	0.304	0.360169744567019	""	""	3	2400	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00004_998"	"noise"	0	5	15	0.9	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.036	0.022	0.01	0.112	0.014	0.01	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.01	0.02	0.002	0.028	0	0.094	0	0	0	0.002	0	0	0	"noise"	0.328	0.246666447226319	""	""	3	2404.998	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00009_996"	"noise"	0.3	5	14	0.916	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.022	0.004	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.32	0	0.006	0.002	0	0.036	0.026	0.008	0.118	0.016	0.006	0	0.004	0.024	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.016	0.02	0.002	0.02	0	0.086	0	0	0	0.002	0	0	0	"noise"	0.32	0.271105269868069	""	""	3	2409.996	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00014_994"	"noise"	0.3	5	15	0.792	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0	0.02	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.31	0	0.006	0.002	0	0.04	0.02	0.008	0.132	0.014	0.008	0	0.004	0.034	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.014	0.02	0.002	0.014	0	0.078	0	0	0	0.002	0	0	0	"noise"	0.31	0.0943861571693309	""	""	3	2414.994	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00019_992"	"noise"	0.4	5	18	0.89	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.028	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0	0.006	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.322	0	0.006	0	0	0.036	0.02	0.008	0.124	0.008	0.008	0	0.004	0.026	0.002	0	0.01	0	0.006	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0.042	0.012	0.02	0.002	0.022	0	0.088	0	0.004	0	0.002	0	0	0	"noise"	0.322	0.999996545877382	""	""	3	2419.992	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00024_990"	"noise"	0.2	5	14	0.908	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0.004	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.324	0	0.006	0.002	0	0.036	0.02	0.008	0.118	0.016	0.006	0	0.004	0.024	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.014	0.02	0.002	0.024	0	0.088	0	0	0	0.002	0	0	0	"noise"	0.324	0.428280362453594	""	""	3	2424.99	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00029_989"	"noise"	0	5	14	0.912	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.004	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.036	0.026	0.01	0.112	0.016	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.038	0.012	0.02	0.002	0.022	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.33	0.354903103068104	""	""	3	2429.989	"noise"	0
"Cir90-2007-Pass2-Tron3-Chiro_1_00034_987"	"noise"	0	5	11	0.908	""	""	""	""	""	"58178283460bba000e523917"	0.008	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0.002	0	0.004	0	0	0	0.004	0	0	0	0	0	0	0	0	0.142	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.324	0	0.006	0	0	0.034	0.02	0.01	0.11	0.02	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.022	0	0.102	0	0	0	0.002	0	0	0	"noise"	0.324	0.115197908065919	""	""	3	2434.987	"noise"	0
