"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car291547-2017-Pass1-Z1-017329_0_20170610_053351_467"	"noise"	0.1	2.4	9	0.634	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0.002	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0	0.004	0	0.036	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.018	0.002	0.024	0	0.008	0	0	0	0	0	0	0	0.004	0.002	0	0.002	0.008	0.578	0.002	0.002	0.002	0	0.002	0.002	0	0.03	0.066	0.002	0.016	0.01	0.004	0.002	0	0	0.006	0	0.002	0.002	0.002	0	0	0	0	0	0.002	0	0	0.002	0.004	0	0.026	0	0	0	0.06	0	0.002	0	0	0	0	0.002	0	"noise"	0.578	0.947076056055703	""	""	"09/06/2017"	1497065631.467	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053355_313"	"piaf"	1	3.8	9	0.72	"noise"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0	0.018	0.012	0	0	0	0	0	0	0	0	0.002	0.002	0	0	0.012	0	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0.072	0	0	0.002	0	0	0.002	0	0.01	0.794	0	0	0.006	0	0	0	0	0.002	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.006	0	0.004	0.002	0	0	0.024	0.002	0	0	0.002	0	0	0	0	"piaf"	0.794	0.983794245334626	""	""	"09/06/2017"	1497065635.313	"piaf"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053355_313"	"noise"	1	2.6	12	0.57	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0.004	0.004	0.032	0.008	0	0.002	0	0	0	0	0	0.002	0	0.012	0	0.024	0	0.01	0	0	0	0	0	0	0	0	0.002	0	0.002	0.004	0.572	0.002	0	0.004	0	0.002	0.004	0	0.02	0.198	0	0.002	0.008	0.002	0.002	0.002	0	0.002	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0	0.002	0	0	0.002	0	0	0	0.032	0	0	0	0	0	0	0	0	"noise"	0.572	0.943788194781152	""	""	"09/06/2017"	1497065635.313	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053400_313"	"piaf"	0	0.3	8	0.612	"noise"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0	0.012	0.018	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.012	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.068	0.002	0	0.002	0	0	0.004	0.004	0.006	0.802	0	0	0.002	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.004	0.002	0	0	0.026	0.002	0	0	0.002	0	0	0	0	"piaf"	0.802	0.985243576189215	""	""	"09/06/2017"	1497065640.313	"piaf"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053401_805"	"noise"	0	5	12	0.62	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.04	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.008	0.002	0.002	0	0.022	0.01	0	0.004	0	0	0	0	0	0.002	0.002	0.026	0.002	0.032	0	0.01	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.004	0.562	0.002	0.002	0.006	0	0.002	0	0.002	0.03	0.058	0	0.004	0.028	0.006	0	0.002	0	0.004	0	0.002	0	0	0	0	0	0	0	0.008	0	0.002	0.002	0.006	0	0.014	0.002	0	0	0.076	0	0	0	0	0	0	0	0	"noise"	0.562	0.937878448316673	""	""	"09/06/2017"	1497065641.805	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053406_805"	"noise"	0.6	0.7	15	0.318	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0.002	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.004	0	0.002	0	0.056	0.006	0	0.004	0	0.002	0	0	0	0.004	0.002	0.006	0	0.024	0	0.028	0	0	0	0	0	0	0	0.002	0	0	0.006	0.012	0.562	0.004	0.014	0.004	0	0.002	0.004	0.002	0.026	0.072	0	0.004	0.014	0.002	0	0.004	0.002	0.004	0	0.01	0.002	0.002	0	0.002	0	0	0.002	0.002	0	0.002	0.002	0.01	0.002	0.006	0	0	0	0.04	0.004	0.002	0	0	0	0	0	0	"noise"	0.562	0.937878448316673	""	""	"09/06/2017"	1497065646.805	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053412_880"	"noise"	0	3.6	14	0.562	"Tetvir, Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.002	0.004	0	0.028	0.01	0	0.006	0	0	0	0	0	0.002	0	0.01	0	0.04	0	0.008	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.004	0.628	0.002	0.004	0.002	0	0.002	0.004	0	0.032	0.064	0	0.004	0.006	0.006	0.002	0.002	0	0.008	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0	0.004	0.002	0.004	0	0.006	0	0	0	0.05	0	0	0	0	0	0	0	0	"noise"	0.628	0.96819350777571	""	""	"09/06/2017"	1497065652.88	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053417_880"	"noise"	0.1	0.2	9	0.542	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.042	0.01	0	0.002	0	0.002	0	0	0	0.002	0.002	0.008	0	0.026	0	0.012	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0.644	0.002	0.004	0.004	0	0.002	0	0	0.022	0.066	0	0.002	0.008	0.004	0.002	0	0	0.006	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.018	0	0	0	0.038	0	0	0	0	0	0	0	0	"noise"	0.644	0.973031782598693	""	""	"09/06/2017"	1497065657.88	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053424_381"	"noise"	0.1	5	15	0.686	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.044	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.002	0.002	0	0.002	0	0.024	0.01	0	0.008	0	0	0	0	0	0.002	0	0.02	0	0.046	0	0.01	0	0	0	0	0	0.002	0	0.006	0.002	0	0.002	0.006	0.554	0.002	0.002	0.004	0	0.002	0.008	0.002	0.036	0.058	0	0.002	0.034	0.004	0.002	0.004	0	0.002	0	0.004	0	0.002	0	0	0	0	0	0.008	0	0.004	0.002	0.004	0	0.012	0.002	0	0	0.052	0	0	0	0	0	0	0	0	"noise"	0.554	0.932738024551217	""	""	"09/06/2017"	1497065664.381	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053429_381"	"noise"	0	0.8	8	0.566	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.004	0	0	0	0.002	0	0	0	0	0.002	0	0	0.004	0.002	0.004	0	0.054	0.012	0	0.002	0	0.002	0	0	0	0.002	0.002	0.012	0.002	0.026	0	0.012	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.618	0.002	0.004	0.004	0	0.002	0	0	0.024	0.07	0	0.004	0.006	0.004	0.002	0	0	0.006	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0.012	0	0	0	0.046	0	0	0	0	0	0	0	0	"noise"	0.618	0.964753756704659	""	""	"09/06/2017"	1497065669.381	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053431_791"	"noise"	0.6	1.5	14	0.548	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.002	0.004	0	0.038	0.01	0	0.004	0	0.002	0	0	0	0.002	0	0.01	0	0.032	0	0.012	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.632	0.002	0.004	0.002	0	0.002	0.004	0	0.028	0.068	0	0.004	0.006	0.004	0.004	0.002	0	0.006	0	0.002	0.006	0.004	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.006	0	0	0	0.042	0	0	0	0	0	0	0	0	"noise"	0.632	0.969476536373348	""	""	"09/06/2017"	1497065671.791	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053437_707"	"noise"	0	3.8	21	0.63	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.006	0	0.022	0.008	0	0.012	0	0	0	0	0	0.002	0	0.008	0	0.022	0	0.016	0	0.002	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.616	0.002	0.006	0.006	0	0.006	0.012	0	0.038	0.036	0	0.002	0.012	0.006	0.004	0.002	0	0	0	0.006	0.002	0.006	0	0	0	0	0	0.004	0	0.006	0.004	0.002	0	0.006	0	0	0	0.052	0	0.008	0	0	0	0	0	0	"noise"	0.616	0.964024009803212	""	""	"09/06/2017"	1497065677.707	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053442_707"	"noise"	0	4.4	9	0.626	"Tetvir, piaf"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.036	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.002	0.006	0.002	0.004	0	0.026	0.01	0	0.004	0	0	0	0	0	0.002	0.002	0.014	0.004	0.034	0	0.008	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.004	0.602	0.002	0.002	0.004	0	0.002	0	0	0.026	0.062	0	0.004	0.01	0.006	0.002	0	0	0.006	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.022	0.002	0	0	0.06	0	0.002	0	0	0	0	0	0	"noise"	0.602	0.958493700615446	""	""	"09/06/2017"	1497065682.707	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053447_483"	"noise"	0	3.3	16	0.58	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.002	0.002	0.002	0.004	0	0.022	0.008	0	0.008	0	0	0	0	0	0.002	0	0.008	0	0.032	0	0.014	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.632	0.002	0.004	0.004	0	0.004	0.006	0	0.036	0.048	0	0.002	0.012	0.006	0.004	0.004	0	0.002	0	0.006	0.002	0.004	0	0	0	0	0	0.002	0	0.004	0.002	0.004	0	0.006	0	0	0	0.044	0	0.006	0	0	0	0	0	0	"noise"	0.632	0.969476536373348	""	""	"09/06/2017"	1497065687.483	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053455_831"	"noise"	0.4	3.2	23	0.512	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.008	0	0.024	0.008	0	0.012	0	0	0	0	0	0.002	0	0.004	0	0.016	0	0.02	0	0.002	0	0	0	0	0	0.002	0.002	0	0.002	0.014	0.606	0.002	0.008	0.006	0	0.006	0.01	0	0.04	0.036	0	0.002	0.014	0.004	0.006	0.002	0	0.004	0	0.006	0.004	0.004	0	0	0.002	0	0	0.002	0.002	0.006	0.004	0.008	0	0.006	0	0	0	0.046	0	0.008	0	0	0	0	0.002	0	"noise"	0.606	0.960151901792585	""	""	"09/06/2017"	1497065695.831	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053504_141"	"noise"	0.1	0.9	8	0.624	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.004	0	0	0	0	0	0	0	0	0.002	0	0.002	0.004	0.002	0.004	0	0.05	0.012	0	0.002	0	0	0	0	0	0.002	0.002	0.01	0.004	0.026	0	0.012	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.612	0.002	0.002	0.004	0	0.002	0.002	0	0.024	0.074	0	0.004	0.008	0.004	0.002	0	0	0.004	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0.018	0	0	0	0.048	0	0.002	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497065704.141	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053511_064"	"noise"	0	3.3	9	0.594	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.032	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.008	0.002	0.03	0	0.008	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.006	0.612	0.002	0.002	0.004	0	0.002	0.002	0	0.034	0.062	0	0.006	0.008	0.006	0.002	0	0	0.006	0	0.002	0.002	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.024	0	0	0	0.054	0	0	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497065711.064	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053516_038"	"noise"	0.9	1	30	0.216	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.018	0	0	0.004	0	0.004	0	0	0	0	0.002	0	0	0	0.01	0	0	0	0.002	0.004	0.004	0	0.018	0	0.05	0.01	0	0	0	0.004	0.002	0	0	0.008	0.018	0.012	0	0.004	0	0.038	0	0.018	0.004	0	0	0	0	0.002	0.006	0.002	0.012	0.012	0.398	0.032	0.04	0.004	0	0.002	0.004	0.002	0.03	0.034	0.004	0.006	0.016	0.014	0.002	0.008	0	0.008	0	0.01	0.002	0	0.004	0.002	0.002	0	0.002	0.002	0.002	0.004	0.006	0.014	0	0.004	0.008	0	0	0.056	0.002	0.002	0	0	0	0	0.006	0	"noise"	0.398	0.725531247164019	""	""	"09/06/2017"	1497065716.038	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053518_804"	"noise"	0	4.7	11	0.698	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.038	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0	0.006	0	0.002	0	0.026	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.016	0.004	0.042	0	0.01	0	0	0.002	0	0	0.002	0	0.004	0.002	0	0.004	0.006	0.546	0.002	0.002	0.004	0	0.002	0.004	0.002	0.024	0.082	0	0.004	0.02	0.004	0.002	0	0	0.004	0	0.002	0.002	0	0	0	0	0	0	0.006	0	0.004	0.002	0.004	0	0.022	0.002	0	0	0.062	0	0	0	0	0	0	0	0	"noise"	0.546	0.927205256686072	""	""	"09/06/2017"	1497065718.804	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053523_804"	"noise"	0.1	0.3	12	0.344	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0.004	0	0	0.006	0	0.002	0	0.06	0.008	0	0.002	0	0.002	0	0	0	0.004	0.002	0.006	0	0.024	0	0.026	0	0	0	0	0	0	0	0	0	0	0.006	0.012	0.574	0.004	0.01	0.004	0	0.002	0	0	0.02	0.092	0	0	0.01	0.002	0	0.002	0.002	0.004	0	0.004	0.002	0.002	0	0	0	0	0	0.002	0	0	0.004	0.008	0.002	0.01	0	0	0	0.042	0.004	0	0	0	0	0	0	0	"noise"	0.574	0.944904951779305	""	""	"09/06/2017"	1497065723.804	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053526_709"	"noise"	2.4	2.9	21	0.508	"Tetvir, Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0.006	0	0.03	0.008	0	0.01	0	0.002	0	0	0	0.002	0	0.004	0	0.014	0	0.022	0	0.002	0	0	0	0	0	0	0	0	0.002	0.01	0.634	0.002	0.006	0.006	0	0.002	0.012	0	0.036	0.04	0	0.002	0.01	0.002	0.006	0.002	0	0.004	0	0.006	0.008	0.004	0	0	0.002	0	0	0.002	0	0.004	0.004	0.008	0	0.004	0	0	0	0.036	0	0.008	0	0	0	0	0.002	0	"noise"	0.634	0.970099113192036	""	""	"09/06/2017"	1497065726.709	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053534_787"	"noise"	0	5	18	0.5	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.032	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.004	0.002	0.002	0	0.02	0.008	0	0.01	0	0	0	0	0	0.002	0	0.014	0	0.02	0	0.02	0	0	0	0	0	0.002	0	0.002	0.004	0	0.002	0.006	0.576	0.002	0.006	0.006	0	0.004	0.008	0	0.04	0.038	0	0.004	0.038	0.004	0.004	0.002	0	0.004	0	0.006	0	0	0	0	0.002	0	0	0.004	0	0.006	0.006	0.01	0	0.006	0.002	0	0	0.058	0	0.004	0	0	0	0	0.002	0	"noise"	0.576	0.946000791636758	""	""	"09/06/2017"	1497065734.787	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053539_787"	"noise"	0.2	1.4	20	0.65	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0.002	0.004	0.002	0.004	0	0.028	0.01	0	0.012	0	0	0	0	0	0.002	0	0.006	0	0.016	0	0.018	0	0	0	0	0	0	0	0	0.002	0	0.002	0.01	0.626	0.002	0.004	0.006	0	0.002	0.01	0	0.04	0.042	0	0.002	0.02	0.004	0.004	0.002	0	0.002	0	0.008	0.004	0.004	0	0	0	0	0	0.004	0	0.004	0.004	0.004	0	0.004	0	0	0	0.038	0	0.004	0	0	0	0	0	0	"noise"	0.626	0.967532581605251	""	""	"09/06/2017"	1497065739.787	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053546_017"	"noise"	1.7	3.8	22	0.578	"Pippip"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0.002	0.008	0	0.026	0.008	0	0.012	0	0	0	0	0	0.002	0	0.008	0	0.016	0	0.018	0	0.002	0	0	0	0	0	0.002	0.002	0	0.002	0.012	0.616	0.002	0.006	0.006	0	0.006	0.01	0	0.038	0.038	0	0.002	0.014	0.004	0.004	0.002	0	0.002	0	0.006	0.004	0.006	0	0	0	0	0	0.002	0	0.004	0.004	0.006	0	0.004	0	0	0	0.05	0	0.006	0	0	0	0	0	0	"noise"	0.616	0.964024009803212	""	""	"09/06/2017"	1497065746.017	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053551_621"	"noise"	0.2	3.9	22	0.594	"piaf"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.008	0	0.022	0.008	0	0.012	0	0	0	0	0	0.002	0	0.01	0	0.022	0	0.016	0	0.002	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.608	0.002	0.008	0.006	0	0.006	0.01	0	0.038	0.036	0	0.002	0.014	0.006	0.004	0.002	0	0	0	0.006	0.002	0.006	0	0	0	0	0	0.004	0	0.006	0.004	0.004	0	0.006	0	0	0	0.054	0	0.006	0	0	0	0	0	0	"noise"	0.608	0.960957010611128	""	""	"09/06/2017"	1497065751.621	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053600_957"	"noise"	0.2	1.4	13	0.598	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.004	0.006	0.002	0.004	0	0.036	0.01	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.028	0	0.01	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.622	0.002	0.002	0.004	0	0.002	0.002	0	0.03	0.072	0	0.002	0.006	0.004	0.002	0.002	0	0.004	0	0.002	0.004	0.004	0	0	0	0	0	0.004	0	0.002	0.002	0.002	0	0.012	0	0	0	0.048	0	0	0	0	0	0	0	0	"noise"	0.622	0.966170691783961	""	""	"09/06/2017"	1497065760.957	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053611_257"	"noise"	0.2	3.2	11	0.602	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.002	0.006	0.002	0.004	0	0.026	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.008	0.002	0.032	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.006	0.61	0.002	0.002	0.004	0	0.002	0.004	0	0.034	0.064	0	0.006	0.008	0.006	0.002	0	0	0.006	0	0.002	0.002	0.002	0	0	0	0	0	0.004	0	0.002	0.002	0.004	0	0.02	0	0	0	0.058	0	0	0	0	0	0	0	0	"noise"	0.61	0.961746500736831	""	""	"09/06/2017"	1497065771.257	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053614_588"	"noise"	0	3.5	19	0.592	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.004	0	0.004	0.002	0.006	0	0.022	0.008	0	0.012	0	0	0	0	0	0.002	0	0.006	0	0.024	0	0.016	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.628	0.002	0.004	0.004	0	0.006	0.012	0	0.038	0.036	0	0.002	0.014	0.006	0.004	0.002	0	0.002	0	0.006	0.002	0.004	0	0	0	0	0	0.004	0.002	0.006	0.004	0.004	0	0.006	0	0	0	0.044	0	0.004	0	0	0	0	0	0	"noise"	0.628	0.96819350777571	""	""	"09/06/2017"	1497065774.588	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053621_017"	"noise"	0.2	2.7	9	0.516	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.04	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.03	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.612	0.002	0.004	0.004	0	0.002	0	0.002	0.028	0.064	0	0.006	0.008	0.002	0.004	0	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.004	0	0.024	0	0	0	0.048	0	0	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497065781.017	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053625_453"	"Phogri"	0.2	3.2	21	0.496	"noise"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.038	0	0	0	0.038	0.008	0	0	0	0	0	0	0	0	0.01	0	0	0.014	0.014	0.01	0.008	0	0.004	0.006	0.002	0.008	0	0	0	0.002	0	0	0	0.002	0.002	0.01	0.002	0.004	0	0.012	0	0.018	0	0	0	0.002	0.002	0.004	0	0.002	0.002	0.008	0.152	0.01	0.006	0.008	0	0.002	0.006	0.018	0.114	0.09	0.008	0.006	0.01	0	0.002	0.01	0	0.022	0	0.04	0.004	0	0	0	0.004	0	0.018	0	0.002	0	0.028	0.008	0.004	0.02	0.004	0	0	0.164	0	0.006	0	0.002	0	0	0	0	"Tetvir"	0.164	0.114844415226668	""	""	"09/06/2017"	1497065785.453	"Tetvir"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053630_453"	"noise"	1.7	5	11	0.648	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.004	0.006	0.002	0.002	0	0.03	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.008	0.002	0.032	0	0.008	0	0	0	0	0	0.002	0	0.004	0.002	0	0.002	0.006	0.594	0.002	0.002	0.004	0	0.002	0.004	0	0.034	0.07	0	0.006	0.014	0.006	0.002	0	0	0.004	0	0.002	0.002	0.002	0	0	0	0	0	0.004	0	0.002	0.002	0.004	0	0.022	0	0	0	0.056	0	0	0	0	0	0	0	0	"noise"	0.594	0.954977254330022	""	""	"09/06/2017"	1497065790.453	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_053635_453"	"noise"	0.7	2.5	15	0.528	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.002	0.004	0	0.034	0.008	0	0.008	0	0	0	0	0	0.002	0	0.008	0	0.038	0	0.01	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.64	0.002	0.004	0.002	0	0.002	0.004	0	0.034	0.056	0	0.002	0.008	0.004	0.004	0.004	0	0.006	0	0.004	0.004	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.006	0	0.008	0	0	0	0.038	0	0.002	0	0	0	0	0	0	"noise"	0.64	0.971893863366498	""	""	"09/06/2017"	1497065795.453	"noise"	0
