"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir437-2014-Pass1-Tron10-Chiro_1_00230_000"	"Tetvir"	2.2	4.7	11	0.678	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.002	0	0.016	0	0	0	0	0	0	0.002	0.002	0	0	0.002	0	0.006	0	0.04	0.03	0.002	0	0	0.012	0.002	0.006	0.002	0	0.002	0.002	0	0	0.002	0	0.016	0	0.002	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0.072	0	0	0.004	0	0.004	0.016	0.016	0.084	0.01	0.006	0	0	0.008	0.01	0.006	0.008	0	0.01	0.004	0.002	0.002	0	0	0	0	0.002	0	0	0	0	0.002	0.046	0.002	0.002	0.016	0.018	0.476	0	0.014	0	0.008	0	0	0	"Tetvir"	0.476	0.798473037854047	""	""	10	8230	"Tetvir"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00230_000"	"noise"	0	5	33	0.898	"Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0.002	0	0.002	0	0	0.002	0.01	0	0	0.006	0	0.024	0.014	0.006	0.006	0	0	0	0	0.002	0	0	0	0	0	0.004	0.002	0.07	0	0	0.002	0.002	0	0.004	0	0	0.004	0	0.002	0	0	0.002	0.002	0.18	0	0.008	0.004	0	0.044	0.076	0.008	0.058	0.004	0.012	0.004	0.004	0.036	0.002	0.006	0.036	0	0.012	0.006	0	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.01	0.05	0.002	0	0.078	0.002	0.156	0	0.012	0	0.002	0	0	0.002	"noise"	0.18	0.206831540518046	""	""	10	8230	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00235_000"	"Pipkuh"	1.7	4.6	39	0.638	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0	0	0	0.004	0	0.002	0.014	0	0	0.004	0	0.002	0.004	0.004	0.006	0	0.002	0	0.002	0.04	0.002	0.002	0	0	0	0.002	0	0.008	0	0.002	0	0.002	0.002	0	0	0	0.01	0.002	0.008	0	0.002	0.002	0.004	0.006	0	0.002	0	0	0.002	0.002	0.032	0.004	0.002	0.566	0.038	0.11	0.03	0.002	0.006	0.002	0	0.006	0.002	0.002	0	0	0	0	0	0.002	0	0	0	0	0.004	0.01	0	0.002	0.006	0	0.022	0	0	0	0	0	0	0.004	"Pipkuh"	0.566	0.856888699637569	""	""	10	8235	"Pipkuh"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00235_000"	"noise"	0	5	29	0.938	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.022	0	0	0	0	0.004	0.004	0	0.002	0	0	0.004	0.008	0	0	0.004	0	0.018	0.014	0.004	0.004	0	0	0.002	0.002	0.01	0	0	0	0	0	0.002	0.002	0.056	0	0	0	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0	0.176	0	0.02	0.006	0	0.026	0.076	0.004	0.062	0.008	0.018	0.004	0.004	0.03	0.002	0.008	0.032	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.05	0.004	0	0.068	0.002	0.162	0	0.012	0	0.002	0	0	0	"noise"	0.176	0.199946299244902	""	""	10	8235	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00240_000"	"Pipkuh"	0.2	1.9	40	0.646	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0	0	0	0	0	0	0	0	0.004	0	0.002	0.014	0	0	0.004	0	0.002	0.004	0.002	0.008	0	0.002	0	0.002	0.038	0.002	0.002	0	0	0	0.002	0	0.008	0	0.002	0	0.002	0.002	0	0	0	0.01	0.002	0.008	0	0.002	0.002	0.004	0.006	0	0.002	0	0	0	0.002	0.026	0.004	0.002	0.598	0.034	0.088	0.03	0.002	0.004	0.006	0	0.006	0.002	0.002	0	0	0	0	0	0.002	0	0	0	0	0.006	0.008	0.002	0.004	0.008	0	0.014	0	0	0	0	0	0	0.006	"Pipkuh"	0.598	0.892196771498239	""	""	10	8240	"Pipkuh"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00240_000"	"noise"	0	5	30	0.774	"Pipkuh, Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.018	0	0	0	0	0	0.004	0	0.004	0	0	0.004	0.006	0	0	0.004	0	0.042	0.01	0.004	0.004	0	0	0.002	0.002	0.01	0	0	0	0	0	0.002	0.002	0.066	0	0.002	0	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0	0.202	0	0.018	0.008	0	0.028	0.042	0.004	0.054	0.008	0.024	0.004	0.006	0.028	0.002	0.008	0.054	0	0.016	0.008	0	0	0.002	0.002	0	0	0.002	0	0	0	0.002	0.016	0.044	0	0	0.088	0.002	0.118	0	0.012	0	0.004	0	0	0	"noise"	0.202	0.247798884438057	""	""	10	8240	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00240_000"	"Plaint"	3.7	3.8	30	0.262	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0.012	0	0.004	0.002	0.002	0.002	0	0.002	0.002	0	0.002	0.048	0.014	0.004	0.004	0.016	0.012	0.024	0	0.048	0.002	0.002	0.002	0	0.014	0	0.004	0.006	0	0	0.024	0	0.028	0.002	0	0	0.002	0.002	0	0	0	0.01	0.002	0.004	0.004	0.008	0.002	0.006	0.012	0	0.012	0.012	0	0.004	0.018	0.014	0.042	0.01	0.032	0.006	0.012	0.016	0	0.05	0.184	0	0.078	0.014	0.014	0.01	0.002	0.004	0	0	0	0	0	0	0	0.022	0.006	0.012	0.004	0.028	0	0.03	0.006	0.006	0.006	0	0	0	0.006	"Plaalb"	0.184	0.182948820986869	""	""	10	8240	"Plaalb"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00245_000"	"Plaalb"	0.1	0.8	24	0.386	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0.006	0	0.002	0.004	0.002	0	0	0.002	0.004	0	0.004	0.046	0.012	0.008	0.004	0.01	0.014	0.032	0	0.022	0.002	0.006	0.006	0	0.006	0.002	0.002	0.004	0	0	0.018	0	0.006	0	0.002	0	0	0.006	0	0	0	0.008	0.002	0.004	0.004	0.006	0	0.002	0.012	0.002	0.01	0.014	0	0.006	0.008	0.012	0.02	0.012	0.006	0.002	0.002	0.006	0.002	0.098	0.364	0	0.04	0.006	0.01	0.006	0	0.004	0	0	0	0	0	0.002	0	0.018	0.008	0.002	0	0.014	0	0.032	0.002	0.006	0.008	0	0	0	0.002	"Plaalb"	0.364	0.92867205892919	""	""	10	8245	"Plaalb"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00245_000"	"noise"	0	5	30	0.736	"Leppun"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.01	0	0	0.006	0	0.026	0.022	0.004	0.002	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.066	0	0.002	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0	0.202	0	0.006	0.012	0	0.04	0.046	0.004	0.058	0.01	0.012	0.004	0	0.026	0.004	0.008	0.054	0	0.014	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.016	0.042	0.002	0	0.098	0.002	0.13	0	0.01	0	0.002	0	0	0	"noise"	0.202	0.247798884438057	""	""	10	8245	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00250_000"	"noise"	0.7	5	25	0.41	"Confus, Plaint, Leppun, Plaalb"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0.002	0.006	0	0.002	0.006	0.008	0	0	0	0	0	0.008	0	0	0.002	0	0.02	0.014	0.002	0	0.002	0	0.004	0.004	0.006	0	0	0	0	0	0	0	0.048	0	0.002	0	0.002	0	0.008	0	0	0.002	0	0	0.002	0	0	0	0.186	0	0.01	0.016	0	0.068	0.042	0.01	0.074	0.012	0.012	0.004	0	0.022	0.006	0.01	0.04	0	0.026	0.01	0.006	0	0.002	0.002	0	0	0.002	0	0	0	0	0.014	0.042	0.004	0	0.062	0.002	0.128	0	0.022	0	0.004	0	0	0.004	"noise"	0.186	0.217485133661228	""	""	10	8250	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00255_000"	"Pipkuh"	0.9	4.5	42	0.644	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0	0	0	0.004	0	0.002	0.012	0	0	0.002	0.002	0.002	0.004	0.002	0.008	0	0.002	0	0	0.044	0.002	0.002	0	0	0	0	0	0.012	0	0.002	0	0.002	0.002	0	0	0	0.008	0	0.008	0	0.002	0.004	0.006	0.004	0	0	0	0	0	0	0.024	0.004	0.002	0.596	0.05	0.09	0.032	0.004	0.004	0.002	0	0.006	0.002	0.002	0	0	0	0	0	0.002	0	0	0	0	0.004	0.008	0	0.002	0.006	0.002	0.01	0	0	0	0	0	0	0.006	"Pipkuh"	0.596	0.890235438182128	""	""	10	8255	"Pipkuh"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00255_000"	"noise"	1.1	5	39	0.862	"Pipkuh"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.01	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0	0	0.004	0	0.044	0.004	0.006	0.006	0.002	0	0.004	0	0.012	0	0	0.002	0	0	0	0.002	0.048	0	0	0	0	0	0.008	0	0	0.004	0	0.006	0.004	0	0.016	0	0.242	0	0.012	0.004	0	0.024	0.05	0.012	0.056	0.004	0.028	0.012	0.018	0.046	0.006	0	0.04	0	0.004	0.004	0.002	0	0.002	0.002	0.002	0	0.002	0.002	0	0.004	0.012	0.01	0.044	0.002	0.01	0.054	0.002	0.09	0	0.004	0	0	0	0	0.008	"noise"	0.242	0.335058069124028	""	""	10	8255	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00260_000"	"noise"	0	5	29	0.846	"Tetvir, Pipkuh"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0	0	0	0	0.004	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.02	0.014	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.196	0	0.012	0.008	0	0.032	0.05	0.004	0.06	0.008	0.012	0.004	0	0.026	0.004	0.008	0.042	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.016	0.046	0.004	0	0.092	0.002	0.156	0	0.012	0	0.002	0	0	0	"noise"	0.196	0.236108409061299	""	""	10	8260	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00265_000"	"noise"	0	5	29	0.942	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0	0	0	0	0.004	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.018	0.014	0.004	0.004	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.054	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.166	0	0.01	0.006	0	0.028	0.086	0.004	0.06	0.008	0.012	0.004	0	0.028	0.004	0.008	0.036	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.048	0.004	0	0.084	0.002	0.176	0	0.012	0	0.002	0	0	0	"Tetvir"	0.176	0.128903741752718	""	""	10	8265	"Tetvir"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00270_000"	"noise"	0.3	5	29	0.896	"Testes, Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0.002	0	0	0	0.004	0.004	0	0.002	0	0	0.002	0.008	0	0	0.006	0	0.024	0.014	0.004	0.004	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.06	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.16	0	0.008	0.006	0	0.04	0.046	0.004	0.058	0.01	0.01	0.004	0	0.036	0.004	0.006	0.044	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.018	0.06	0.004	0	0.082	0.002	0.18	0	0.012	0	0.002	0	0	0	"Tetvir"	0.18	0.133906197140991	""	""	10	8270	"Tetvir"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00275_000"	"noise"	0	5	31	0.934	"Pippip"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.022	0.016	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0	0.002	0.174	0	0.008	0.006	0	0.026	0.09	0.006	0.06	0.008	0.012	0.004	0	0.028	0	0.008	0.038	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.05	0.002	0	0.086	0.002	0.154	0	0.01	0	0.002	0	0	0	"noise"	0.174	0.196568723247382	""	""	10	8275	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00280_000"	"noise"	0	5	31	0.912	"Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.022	0.016	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0	0.002	0.178	0	0.008	0.006	0	0.026	0.066	0.006	0.062	0.008	0.012	0.004	0	0.028	0	0.008	0.038	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.054	0.002	0	0.088	0.002	0.166	0	0.01	0	0.002	0	0	0	"noise"	0.178	0.203367220812719	""	""	10	8280	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00285_000"	"Pipkuh"	1.7	2	42	0.556	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0	0	0	0	0.004	0	0.002	0.012	0	0	0.002	0	0.002	0.004	0.002	0.008	0	0.002	0	0	0.042	0.004	0.002	0	0	0	0	0	0.012	0	0.002	0	0.002	0.002	0	0	0	0.01	0	0.008	0	0.002	0.006	0.004	0.002	0	0	0	0	0	0	0.026	0.006	0.002	0.576	0.034	0.11	0.034	0.004	0.004	0.002	0	0.006	0.002	0.002	0	0	0	0	0	0.002	0	0	0	0	0.008	0.006	0.002	0.002	0.006	0.002	0.01	0	0	0	0	0	0	0.01	"Pipkuh"	0.576	0.868851239665488	""	""	10	8285	"Pipkuh"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00285_000"	"noise"	0	5	31	0.888	"Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.018	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.004	0	0.024	0.014	0.004	0.006	0	0	0.002	0.002	0.008	0	0	0	0	0	0.002	0.002	0.072	0	0	0	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0	0.184	0	0.014	0.006	0	0.024	0.056	0.006	0.072	0.008	0.018	0.004	0.004	0.028	0	0.008	0.04	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.016	0.048	0.002	0	0.072	0.002	0.152	0	0.01	0	0.002	0	0	0	"noise"	0.184	0.213890491612828	""	""	10	8285	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00290_000"	"noise"	0.3	5	32	0.862	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0.002	0	0	0	0.002	0.002	0	0.002	0	0	0.002	0.008	0	0	0.006	0	0.03	0.012	0.006	0.006	0	0	0.002	0	0.004	0	0	0	0	0	0.002	0.002	0.072	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0.002	0.002	0.192	0	0.006	0.004	0	0.038	0.056	0.008	0.062	0.006	0.01	0.004	0.002	0.028	0	0.006	0.05	0	0.016	0.006	0.002	0	0.002	0.004	0.002	0	0.002	0	0	0	0.002	0.018	0.054	0.002	0	0.082	0.002	0.14	0	0.008	0	0.002	0	0	0.002	"noise"	0.192	0.22852937061881	""	""	10	8290	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00295_000"	"noise"	2	5	29	0.886	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.01	0.002	0	0	0	0.004	0.006	0	0.002	0	0	0.002	0.01	0	0	0.006	0	0.026	0.014	0.002	0.006	0.002	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0	0.052	0	0	0.002	0.002	0	0.004	0	0	0.004	0	0	0	0	0	0.002	0.18	0	0.008	0.006	0	0.04	0.048	0.002	0.054	0.01	0.008	0.004	0.002	0.036	0.004	0.006	0.05	0	0.016	0.008	0.002	0	0.002	0.002	0	0	0.002	0	0	0	0.002	0.016	0.056	0.004	0	0.08	0.002	0.166	0	0.014	0	0.002	0	0	0	"noise"	0.18	0.206831540518046	""	""	10	8295	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00300_000"	"noise"	0	5	30	0.866	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.02	0.014	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0.002	0.196	0	0.008	0.006	0	0.028	0.056	0.004	0.066	0.008	0.012	0.004	0	0.024	0.004	0.008	0.042	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.016	0.046	0.002	0	0.094	0.002	0.162	0	0.01	0	0.002	0	0	0	"noise"	0.196	0.236108409061299	""	""	10	8300	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00305_000"	"noise"	0	5	27	0.886	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0	0.002	0	0	0.004	0.002	0	0.002	0	0	0.004	0.008	0	0	0.002	0.002	0.02	0.012	0.004	0.008	0	0	0.002	0.002	0.004	0	0	0	0	0	0	0.002	0.052	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.188	0	0.008	0.006	0	0.03	0.046	0.004	0.064	0.008	0.014	0.004	0	0.026	0.006	0.008	0.038	0	0.016	0.01	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.02	0.05	0.004	0	0.076	0.002	0.188	0	0.014	0	0.002	0	0	0	"Tetvir"	0.188	0.144403432955137	""	""	10	8305	"Tetvir"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00310_000"	"noise"	0	5	31	0.924	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.022	0.016	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0	0.002	0.182	0	0.008	0.006	0	0.026	0.074	0.006	0.06	0.008	0.012	0.004	0	0.028	0	0.008	0.038	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.054	0.002	0	0.086	0.002	0.158	0	0.01	0	0.002	0	0	0	"noise"	0.182	0.210339292427693	""	""	10	8310	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00315_000"	"noise"	0.4	5	30	0.9	"Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0.002	0	0	0	0.002	0.004	0	0.002	0	0	0.002	0.008	0	0	0.006	0	0.026	0.016	0.004	0.004	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.062	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0.002	0.166	0	0.006	0.006	0	0.04	0.052	0.004	0.054	0.01	0.01	0.004	0	0.036	0.004	0.006	0.048	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.018	0.06	0.002	0	0.086	0.002	0.166	0	0.01	0	0.002	0	0	0	"noise"	0.166	0.183490204340937	""	""	10	8315	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00320_000"	"noise"	0	5	32	0.864	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.006	0	0	0	0	0.002	0.002	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.024	0.012	0.006	0.006	0	0	0.002	0	0.004	0	0	0	0	0	0.002	0.002	0.07	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0.002	0.002	0.2	0	0.008	0.004	0	0.028	0.06	0.008	0.064	0.006	0.012	0.004	0.002	0.024	0	0.008	0.042	0	0.016	0.006	0.002	0	0.002	0.004	0.002	0	0.002	0	0	0	0.004	0.016	0.048	0.002	0	0.088	0.002	0.15	0	0.008	0	0.002	0	0	0.002	"noise"	0.2	0.243859349480767	""	""	10	8320	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00325_000"	"noise"	0	5	35	0.896	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.002	0	0	0	0	0	0.002	0	0.002	0	0	0.002	0.008	0	0	0.006	0	0.024	0.01	0.006	0.006	0	0	0.002	0	0.004	0	0	0.002	0	0	0.002	0	0.078	0	0	0.002	0.002	0	0.004	0	0	0.002	0	0.002	0	0	0.002	0.002	0.182	0	0.002	0.006	0	0.024	0.07	0.008	0.06	0.002	0.014	0.008	0.01	0.032	0.002	0.002	0.036	0	0.014	0.006	0.002	0	0.002	0.006	0.004	0	0.002	0	0	0	0.008	0.016	0.052	0.002	0.002	0.082	0.004	0.156	0	0.006	0	0.002	0	0	0.004	"noise"	0.182	0.210339292427693	""	""	10	8325	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00330_000"	"noise"	0	5	30	0.908	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.006	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.02	0.016	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.06	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0.002	0.178	0	0.008	0.006	0	0.026	0.056	0.004	0.062	0.008	0.012	0.002	0	0.03	0.004	0.008	0.036	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.05	0.002	0	0.092	0.002	0.176	0	0.01	0	0.002	0	0	0.002	"noise"	0.178	0.203367220812719	""	""	10	8330	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00330_000"	"MyoGT"	4.8	4.9	37	0.204	"Barbar"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0.004	0.01	0	0	0.002	0.002	0.002	0	0.002	0.048	0.006	0	0.002	0.012	0.012	0.02	0.002	0.154	0	0	0	0	0.008	0.004	0.002	0.016	0	0	0.018	0.004	0.034	0.002	0	0	0.002	0	0.004	0.014	0	0.014	0	0.018	0.012	0.05	0.026	0.02	0.008	0	0	0.01	0.002	0.004	0.006	0.006	0.014	0.006	0.052	0.014	0.004	0.036	0.008	0.026	0.102	0	0.014	0.012	0.02	0.006	0	0.002	0	0	0.002	0	0	0.004	0	0.024	0.002	0	0	0.028	0	0.034	0.002	0.002	0.006	0	0	0	0.014	"Eptser"	0.154	0.0417015038858654	""	""	10	8330	"Eptser"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00335_000"	"noise"	0	5	30	0.948	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.02	0.016	0.004	0.004	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.056	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0.002	0.172	0	0.008	0.006	0	0.026	0.094	0.004	0.06	0.008	0.012	0.004	0	0.028	0.004	0.008	0.038	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.006	0.016	0.048	0.002	0	0.088	0.002	0.162	0	0.01	0	0.002	0	0	0	"noise"	0.172	0.193234422254233	""	""	10	8335	"noise"	0
"Cir437-2014-Pass1-Tron10-Chiro_1_00340_000"	"noise"	0	5	24	0.89	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0	0.002	0	0	0.004	0.004	0	0.002	0	0	0	0.008	0	0	0.002	0.002	0.02	0.014	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0	0.002	0.044	0	0	0	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0	0.21	0	0.008	0.008	0	0.028	0.05	0.004	0.058	0.01	0.014	0.004	0	0.032	0.006	0.012	0.038	0	0.016	0.01	0.004	0	0	0.002	0	0	0.002	0	0	0	0.004	0.016	0.04	0.004	0	0.066	0.002	0.192	0	0.016	0	0.002	0	0	0.002	"noise"	0.21	0.263979177876793	""	""	10	8340	"noise"	0
