"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"
"Car340098-2019-Pass1-Z31-013676_20190331_152426_773"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152431_771"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152436_768"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152441_765"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152446_763"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152451_760"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152456_757"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152501_755"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152506_752"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152511_749"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152516_747"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152526_741"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152536_736"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152541_733"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152546_731"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152551_728"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152601_723"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152606_720"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152611_717"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152616_715"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152621_712"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152626_709"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152631_707"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152636_704"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152641_701"	4.9	5	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152646_699"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152651_696"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152656_693"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152701_691"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152706_688"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152711_685"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152716_683"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152726_677"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152731_675"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152736_672"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152741_669"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152746_667"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152801_659"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152806_656"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152811_653"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152816_651"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152821_648"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152826_645"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152831_643"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152836_640"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152841_637"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152846_635"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152856_629"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152901_627"	4.7	4.8	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152906_453"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152911_451"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152916_448"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152921_445"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152926_443"	4.9	5	12	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152931_440"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152936_437"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152941_435"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152949_296"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_152954_293"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153004_288"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153014_283"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153019_280"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153024_277"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153029_275"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153039_269"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153044_267"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153049_264"	3.5	5	13	"noise"	0.98	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153054_261"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153059_259"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153104_256"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153109_253"	4.9	5	13	"noise"	0.91	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153114_251"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153119_248"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153124_245"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153129_243"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153134_240"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153144_235"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153149_232"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153154_229"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153159_227"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153204_224"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153209_221"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153214_219"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153219_216"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153224_213"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153229_211"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153246_395"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153251_392"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153256_389"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153317_589"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153431_685"	3.3	3.4	13	"noise"	0.97	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153447_056"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153452_053"	4.9	5	13	"noise"	0.91	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153457_051"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153502_048"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153507_045"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153512_043"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153517_040"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153522_037"	4.9	5	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153527_035"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153532_032"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153537_029"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153547_024"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153552_021"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153557_019"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153602_016"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153610_011"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153615_008"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153620_005"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153625_003"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153630_000"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153634_997"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153639_995"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153644_992"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153649_989"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153654_987"	4.9	5	13	"noise"	0.92	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153659_984"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153704_981"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153709_979"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153724_971"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153729_968"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153734_965"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153744_960"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153749_957"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153754_955"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153759_952"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153814_944"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153824_939"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153829_936"	4.9	5	13	"noise"	0.93	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153835_232"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153841_349"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153846_347"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153851_344"	0.4	0.5	13	"noise"	0.97	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153852_944"	3.6	3.7	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153857_179"	4.9	5	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153902_176"	1.8	1.9	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153904_144"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153909_141"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153914_139"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153919_136"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153924_133"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153929_131"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153934_128"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153939_125"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153944_123"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153949_120"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_153954_117"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154004_112"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154009_109"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154014_107"	2	2.1	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154017_376"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154024_763"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154029_760"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154034_757"	1.8	5	14	"noise"	0.98	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154039_755"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154044_752"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154049_749"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154054_747"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154059_744"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154104_741"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154109_739"	4.9	5	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154114_736"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154119_733"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154129_728"	4.9	5	13	"noise"	0.96	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154138_853"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154143_851"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154148_848"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154153_845"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154203_840"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154208_837"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154213_835"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154218_832"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154223_829"	4.9	5	13	"noise"	0.94	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154228_827"	0.7	5	13	"noise"	0.99	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154233_824"	1.4	1.5	9	"noise"	0.86	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154238_821"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
"Car340098-2019-Pass1-Z31-013676_20190331_154243_819"	4.9	5	13	"noise"	0.95	""	NA	NA	""	""	"5caba52defb48f000fcf28b1"
