"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090549_795"	0	4.6	13	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090638_552"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090643_549"	0	0.1	14	"noise"	0.7	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090703_053"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090717_363"	0.2	0.3	8	"piaf"	0.47	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090722_957"	3.6	3.7	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090754_477"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090843_416"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090846_701"	4.3	5	11	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090856_323"	4.9	5	13	"noise"	0.93	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_090951_059"	2.3	2.4	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091101_192"	1.4	1.5	8	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091107_432"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091117_427"	2.6	2.7	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091153_096"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091210_957"	3	3.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091311_384"	1.2	5	8	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091316_381"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091414_157"	2	2.1	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091527_848"	4.9	5	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091532_845"	0	1.5	11	"noise"	0.86	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091606_717"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091612_973"	2.9	5	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091622_061"	0.4	1.2	13	"noise"	0.81	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091629_016"	3.8	3.9	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091638_952"	1.2	1.3	13	"piaf"	0.41	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091648_595"	0.6	3.7	14	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091712_088"	2.4	2.5	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091723_048"	1.1	3.6	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091732_248"	3.4	3.5	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091740_851"	0.8	1	12	"piaf"	0.4	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091752_328"	0.9	1.2	13	"piaf"	0.39	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091800_456"	0.6	3.7	13	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091807_656"	0.9	3.9	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091815_896"	0.6	3.7	13	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091823_523"	0.3	0.7	13	"noise"	0.83	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091829_048"	0.6	0.9	13	"piaf"	0.52	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091835_293"	0.7	1.3	12	"piaf"	0.57	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091838_707"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091901_453"	3.2	3.3	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091914_963"	0	0.1	8	"piaf"	0.89	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091934_109"	0.7	5	9	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091948_077"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091951_000"	0.1	5	11	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091955_997"	0.9	1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_091957_613"	2.2	5	8	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092008_099"	3.5	5	11	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092013_096"	1.9	5	8	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092024_696"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092032_307"	3.2	3.3	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092150_488"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092202_968"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092304_000"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092308_997"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092313_995"	0.6	0.7	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092330_016"	2.2	2.3	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092401_371"	4.3	5	11	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092421_008"	2.9	3	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092459_056"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092522_165"	3.2	3.3	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092553_664"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092601_984"	0.3	1.4	16	"piaf"	0.17	"noise"	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092601_984"	1.1	1.3	18	"Tetvir"	0.14	"noise"	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092605_728"	1	3.4	14	"noise"	0.92	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092610_245"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092615_243"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092622_347"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092627_344"	1.7	1.8	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092630_613"	4.9	5	13	"noise"	0.93	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092831_835"	2	2.1	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092848_555"	2.7	2.8	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092910_667"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092924_357"	2	2.1	14	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_092932_688"	3.2	3.3	14	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093011_595"	3.3	3.4	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093038_219"	2.9	3	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093045_264"	3.2	3.3	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093152_187"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093157_184"	0.9	1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093202_277"	4.9	5	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093207_275"	2.4	5	10	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093300_256"	2.8	2.9	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093328_224"	3	3.8	9	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093335_717"	2.5	2.6	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093402_469"	3.1	3.2	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093406_571"	4.9	5	13	"noise"	0.92	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093458_203"	4.6	4.7	14	"noise"	0.93	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093515_621"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093544_005"	3	3.1	14	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093552_224"	3	3.1	14	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093706_347"	0.4	5	11	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093804_379"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093819_909"	1.8	1.9	6	"noise"	0.9	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093855_552"	2.5	2.6	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093928_555"	3.2	3.3	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093945_056"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_093947_685"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094119_877"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094133_397"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094213_445"	3.8	3.9	10	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094217_968"	2.2	5	19	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094222_965"	0.8	0.9	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094227_013"	0.6	5	9	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094232_011"	0.2	5	9	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094237_008"	0.2	0.6	11	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094239_675"	0.5	4.5	11	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094245_835"	0	0.1	8	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094311_472"	0.8	4.3	11	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094337_936"	3.3	3.4	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094342_555"	2.4	4.1	11	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094503_776"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094555_227"	2.6	4.6	20	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094600_224"	4.9	5	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094605_221"	0.7	0.8	8	"noise"	0.8	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094614_699"	1	3.8	8	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094619_696"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094624_693"	2.5	4.2	10	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094632_896"	1.2	1.6	8	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094637_296"	0.5	0.7	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094644_091"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094740_955"	1.8	2.1	13	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_094750_619"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095004_341"	4.9	5	13	"noise"	0.92	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095016_565"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095044_064"	2	2.1	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095108_763"	2.3	5	9	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095114_645"	2.7	2.8	16	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095119_451"	0.8	0.9	6	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095130_773"	0.5	5	9	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095135_771"	0.2	0.3	9	"noise"	0.84	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095141_877"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095146_875"	0.3	3.7	13	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095201_067"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095206_064"	0.4	0.5	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095220_197"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095248_187"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095318_768"	2	2.1	13	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095420_528"	1.4	3.9	11	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095439_989"	1.9	5	11	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095601_728"	0.2	1.6	7	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095659_595"	3.6	3.7	13	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095705_888"	4.4	4.5	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095729_408"	4.9	5	14	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095734_405"	0.4	0.5	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095742_176"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095802_245"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095829_547"	3	3.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095836_907"	0.8	5	14	"noise"	0.99	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095851_419"	2	2.1	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095925_392"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095932_123"	2	2.1	13	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_095953_173"	4.9	5	13	"noise"	0.94	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100006_432"	2.9	3	6	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100036_944"	0.4	1.3	8	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100041_563"	1.2	5	11	"noise"	0.97	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100148_987"	2.9	3	14	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100202_965"	3.1	3.2	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100208_939"	2.6	2.7	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100218_597"	2.3	5	10	"noise"	0.98	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100224_416"	3	3.1	14	"noise"	0.95	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
"Car340103-2019-Pass1-Z5-015652-ETOIL_20190318_100231_440"	4.9	5	14	"noise"	0.96	""	NA	NA	NA	NA	"5cab5fae49ce43001133062f"
