"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00339_870"	"noise"	0.1	5	11	0.87	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.006	0.002	0.002	0.006	0	0	0.002	0.002	0.002	0	0.002	0	0	0	0	0	0	0	0.056	0.002	0.004	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.514	0	0.002	0.006	0	0	0.01	0.006	0.1	0.048	0	0.006	0.026	0.004	0	0	0	0.002	0	0	0	0.004	0	0	0	0	0	0	0	0	0.012	0.014	0.006	0.006	0.016	0	0	0.102	0	0	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00344_869"	"noise"	0.9	5	13	0.642	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.002	0.006	0.004	0	0	0.002	0.004	0.006	0	0.002	0	0	0	0	0	0.002	0	0.048	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.532	0.002	0	0.012	0	0.008	0.026	0.006	0.084	0.048	0.002	0.006	0.02	0.006	0	0	0	0.004	0	0	0	0.012	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.006	0.012	0	0	0.078	0	0.002	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00349_867"	"noise"	0.7	5	10	0.712	""	""	""	""	""	"58c40dc431015c000ded877c"	0.014	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.008	0.002	0.002	0.004	0	0	0.002	0.004	0.006	0	0.002	0	0	0	0	0	0	0	0.046	0.002	0.006	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0	0.002	0.53	0	0	0.01	0	0.002	0.024	0.006	0.086	0.052	0	0.004	0.024	0.004	0	0	0	0.004	0	0	0	0.01	0	0	0	0	0	0	0	0	0.008	0.01	0.006	0.012	0.014	0	0	0.078	0	0.002	0	0	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00354_865"	"noise"	0.2	2.6	10	0.68	""	""	""	""	""	"58c40dc431015c000ded877c"	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.002	0.002	0.004	0	0	0.002	0.008	0.006	0	0.002	0	0	0	0	0	0	0	0.044	0	0.002	0	0.002	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.548	0.002	0	0.012	0	0.006	0.02	0.006	0.076	0.058	0.004	0.006	0.022	0.006	0	0	0	0.002	0	0	0	0.014	0	0	0	0	0	0	0	0	0.008	0.006	0.006	0.02	0.01	0	0	0.062	0	0	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron8-Chiro_1_00359_863"	"noise"	0	0.4	18	0.56	""	""	""	""	""	"58c40dc431015c000ded877c"	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0.002	0	0	0	0.002	0.002	0.002	0.006	0	0.004	0	0	0	0	0	0.002	0	0.056	0	0	0	0.008	0	0.002	0	0	0	0	0	0.006	0	0	0	0.004	0.55	0.002	0.006	0.01	0	0.008	0.018	0.006	0.086	0.04	0.006	0.004	0.026	0.006	0.002	0	0	0.004	0	0	0.002	0.014	0	0	0	0	0	0	0	0	0.012	0.004	0.008	0.004	0.01	0	0	0.054	0	0.002	0	0	0	0	0.002	0	"noise"
"Cir750008-2008-Pass2-Tron9-Chiro_0_00000_000"	"noise"	0	0.5	204	0.774	""	""	""	""	""	"58c40dc431015c000ded877c"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.002	0.044	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0.002	0	0.692	0	0	0.004	0	0	0.002	0.002	0.054	0.016	0.014	0.006	0.024	0.014	0	0	0	0	0	0.004	0.004	0	0	0	0	0	0	0	0	0.002	0	0.032	0.002	0	0.006	0	0	0.05	0	0	0	0.006	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron9-Chiro_0_00004_998"	"noise"	0	0.5	204	0.788	""	""	""	""	""	"58c40dc431015c000ded877c"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.002	0.052	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0.002	0	0.66	0	0	0.004	0	0	0.004	0.002	0.056	0.016	0.014	0.006	0.026	0.014	0	0	0	0	0	0.004	0.006	0	0	0	0	0	0	0	0.002	0.002	0	0.034	0.002	0	0.006	0	0	0.062	0	0	0	0.006	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron9-Chiro_0_00009_996"	"noise"	0	0.3	204	0.81	""	""	""	""	""	"58c40dc431015c000ded877c"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.002	0.072	0	0	0	0	0	0	0.004	0	0	0	0	0.002	0	0	0.002	0	0.652	0	0	0.004	0	0	0.006	0.002	0.046	0.016	0.012	0.004	0.034	0.012	0	0	0	0	0	0.004	0.004	0	0	0	0	0	0	0	0	0.004	0	0.028	0.002	0	0.006	0	0	0.062	0	0	0	0.006	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron9-Chiro_0_00014_994"	"noise"	0.4	0.5	111	0.646	""	""	""	""	""	"58c40dc431015c000ded877c"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0.002	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.002	0.038	0	0	0	0	0	0	0.004	0	0	0	0	0.002	0	0	0.002	0.002	0.736	0	0	0.004	0	0	0.002	0.002	0.044	0.016	0.01	0.004	0.022	0.012	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.014	0	0.01	0.002	0	0.008	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"
"Cir750008-2008-Pass2-Tron9-Chiro_0_00019_992"	"noise"	0.4	0.5	111	0.654	""	""	""	""	""	"58c40dc431015c000ded877c"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0.004	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.002	0.038	0	0	0	0	0	0	0.004	0	0	0	0	0.002	0	0	0.002	0.002	0.734	0	0	0.004	0	0	0.002	0.002	0.044	0.016	0.01	0.004	0.022	0.01	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.014	0	0.01	0.002	0	0.008	0	0	0.038	0	0	0	0.006	0	0	0.004	0	"noise"
